수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-08-16,전체,1,메디힐,[업그레이드 수분흔적세럼/1+1] 메디힐 마데카소사이드 더마 세럼 50+50mL 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261742,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026174210ko.png?l=ko,43000,24400,43.3,869,4.9,95,3,1,0,0,1,1,1,1,A000000261742,ALL
2026-08-16,전체,2,어노브,[4년 연속 1위] 어노브 딥 데미지 리페어 헤어 마스크 (트리트먼트/헤어팩) 320ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171423164ko.png?l=ko,42000,29800,29.0,88970,4.9,89,8,2,0,0,1,0,0,1,A000000171423,ALL
2026-08-16,전체,3,온리추얼,온리추얼 슬리밍컷 다이어트/리셋 브이라인/글로우업 콜라겐 7포(+1포)/14포,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000247569,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024756922ko.jpg?l=ko,18900,11900,37.0,4754,4.9,93,5,1,0,0,1,1,0,1,A000000247569,ALL
2026-08-16,전체,4,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414117ko.jpg?l=ko,20000,10000,50.0,473810,4.9,91,7,2,0,0,1,0,1,1,A000000223414,ALL
2026-08-16,전체,5,딜라이트 프로젝트,[8월올영픽]딜라이트 프로젝트 단백질쉐이크 45g 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208162,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020816269ko.jpg?l=ko,3900,3600,7.7,44821,4.8,90,7,3,0,0,0,1,0,1,A000000208162,ALL
2026-08-16,전체,6,VT,[깡나마켓특가][베일리pick/단독기획] VT 피디알엔 리들샷 아이 리프터 15ml 리필기획 (+리필 15ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260515,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026051509ko.jpg?l=ko,42000,27900,33.6,2337,4.9,92,6,1,0,0,1,0,1,1,A000000260515,ALL
2026-08-16,전체,7,메디힐,[업그레이드 리뉴얼/단독기획] 메디힐 더마 패드 200매 대용량 기획 세트 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171427227ko.png?l=ko,39900,28600,28.3,78631,4.8,85,10,3,1,1,1,1,1,1,A000000171427,ALL
2026-08-16,전체,8,웰라쥬,[8월올영픽] 웰라쥬 리얼 히알루로닉 블루 100 앰플 100ml 기획 (+60ml 리필+수딩크림 30ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026142335ko.jpg?l=ko,50000,29500,41.0,18550,4.8,89,8,2,0,0,1,1,1,1,A000000261423,ALL
2026-08-16,전체,9,믹순,[-8.1도 즉각쿨링/슬러시젤크림] 믹순 히알레배 포어 워터풀 젤크림 60ML,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000258214,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025821408ko.jpg?l=ko,16900,11400,32.5,579,4.8,86,8,3,1,1,1,1,1,1,A000000258214,ALL
2026-08-16,전체,10,듀이트리,[모공진정/버블팩] 듀이트리 AC 딥 카밍 버블팩 100ml 기획 (+팩 브러쉬),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263876,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026387602ko.jpg?l=ko,28000,22610,19.2,0,0.0,,,,,,1,1,0,1,A000000263876,ALL
2026-08-16,전체,11,셀라딕스,[리뷰이벤트/트러블1등] 셀라딕스 세범 리밸런싱 131 앰플 30ml 기획 (+미니언즈 키링) (미니언즈 콜라보),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260600,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026060006ko.jpg?l=ko,28900,25400,12.1,204,4.8,87,7,4,0,0,1,1,0,1,A000000260600,ALL
2026-08-16,전체,12,비플레인,[8월올영픽/2천만돌파]비플레인 녹두 약산성 클렌징폼 160ml 더블 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260522,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026052209ko.jpg?l=ko,26000,23500,9.6,18678,4.9,89,8,2,0,0,1,1,0,1,A000000260522,ALL
2026-08-16,전체,13,바닐라코,[8월올영픽/1+1] 바닐라코 무드 온 라인 앤 블렌드 아이라이너 (펜슬/트임/애교살) 10colors,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226202,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022620226ko.jpg?l=ko,12000,11500,4.2,4527,4.7,81,13,4,1,1,0,1,1,1,A000000226202,ALL
2026-08-16,전체,14,올더베러,[8월올영픽]올더베러 단백질 쉐이크 45g 6종 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245884,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024588422ko.jpg?l=ko,3900,3600,7.7,17535,4.8,87,8,3,1,1,0,1,0,1,A000000245884,ALL
2026-08-16,전체,15,프로티원,프로티원 단백질쉐이크 파우치형 40g 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202771,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000202771194ko.jpg?l=ko,3900,3900,0.0,95910,4.8,86,9,4,1,1,0,0,0,1,A000000202771,ALL
2026-08-16,전체,16,헤트라스,[단독선런칭/8월 올영픽] 헤트라스 고체탈취제 300g 2개입 5종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261733,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026173309ko.png?l=ko,18800,18400,2.1,473,4.9,94,3,2,0,0,1,1,0,1,A000000261733,ALL
2026-08-16,전체,17,셀리맥스,[단독기획/모공탄력] 셀리맥스 더 비타 A 레티날 샷 타이트닝 부스터 15ml 기획(+3ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250199,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025019931ko.png?l=ko,30000,23100,23.0,2682,4.8,85,10,3,1,1,1,0,0,1,A000000250199,ALL
2026-08-16,전체,18,우르오스,[베스트 올인원]우르오스 올인원 200ml 2종 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000117541,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0011/A00000011754150ko.jpg?l=ko,29700,23700,20.2,7828,4.8,87,10,2,0,0,1,0,0,1,A000000117541,ALL
2026-08-16,전체,19,라카,[올영PICK/1분픽싱] 라카 퍼펙트 트윈 립 4.7g+4.2g 10 colors,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000255256,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025525610ko.jpg?l=ko,22000,17300,21.4,3403,4.5,71,16,8,3,3,1,1,1,1,A000000255256,ALL
2026-08-16,전체,20,블랑네이처,[8월올영픽/여드름 기능성] 블랑네이처 아크네 클렌징 폼 기획/단품,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000186409,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018640946ko.jpg?l=ko,23800,18400,22.7,26444,4.9,96,2,1,0,0,1,1,0,1,A000000186409,ALL
2026-08-16,전체,21,쏘내추럴,[1위픽서] 쏘내추럴 올 데이 타이트 메이크업 세팅 픽서 120ml 더블기획 (120ml+120ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162114,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0016/A00000016211443ko.jpg?l=ko,42000,31900,24.0,52965,4.8,84,12,4,1,0,1,1,0,1,A000000162114,ALL
2026-08-16,전체,22,토리든,[NEW/1등수분세럼] 토리든 다이브인 저분자 히알루론산 세럼 50ml 리필 기획(+리필 50ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000258291,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025829125ko.jpg?l=ko,36000,27000,25.0,5228,4.9,90,7,2,0,0,1,0,0,1,A000000258291,ALL
2026-08-16,전체,23,쓰리와우,[우진&지연픽/정수리선케어] 쓰리와우 스칼프 선 파우더 2종 (노세범/헤어라인커버),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261795,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026179511ko.jpg?l=ko,20000,12000,40.0,36,4.9,94,3,3,,,1,1,1,1,A000000261795,ALL
2026-08-16,전체,24,릴리이브,[대용량/브러쉬원조] 릴리이브 그로우턴 엑소좀 브러쉬 앰플 기획 2종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218845,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021884565ko.jpg?l=ko,34800,33800,2.9,12999,4.8,87,9,3,1,1,1,0,0,1,A000000218845,ALL
2026-08-16,전체,25,메디힐,[15년연속 1위] 메디힐 에센셜 마스크팩 1매 고기능 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000217620,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021762059ko.png?l=ko,2000,1000,50.0,519364,4.9,89,8,2,0,0,1,0,1,1,A000000217620,ALL
2026-08-16,전체,26,브링그린,[8월올영픽/3일진정세럼]브링그린 징크테카 트러블 세럼 대용량 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000200646,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000200646139ko.jpg?l=ko,56100,28300,49.6,22855,4.7,82,11,4,1,1,1,1,1,1,A000000200646,ALL
