수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-08-03,전체,1,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414117ko.jpg?l=ko,20000,10000,50.0,464168,4.9,91,7,2,0,0,1,0,0,1,A000000223414,ALL
2026-08-03,전체,2,아누아,[수지세럼] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획세트 (+크림 30ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231894,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023189420ko.png?l=ko,39000,22500,42.3,16681,4.8,84,11,4,1,1,1,0,0,1,A000000231894,ALL
2026-08-03,전체,3,웰라쥬,웰라쥬 리얼 히알루로닉 블루 100 앰플 100ml 기획 (+60ml 리필+수딩크림 30ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026142331ko.jpg?l=ko,50000,29000,42.0,17465,4.8,89,8,2,0,0,1,1,0,1,A000000261423,ALL
2026-08-03,전체,4,비플레인,[8월올영픽/2천만돌파]비플레인 녹두 약산성 클렌징폼 160ml 더블 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260522,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026052207ko.jpg?l=ko,26000,22900,11.9,17743,4.9,89,8,2,0,0,1,1,1,1,A000000260522,ALL
2026-08-03,전체,5,딜라이트 프로젝트,[8월올영픽]딜라이트 프로젝트 베이글칩 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147779,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0014/A00000014777964ko.jpg?l=ko,2700,2290,15.2,229680,4.9,90,7,3,0,0,0,1,0,1,A000000147779,ALL
2026-08-03,전체,6,얼터너티브스테레오,[NEW딸기연유립/단독선런칭] 얼터너티브스테레오 립 포션 카라멜 글레이즈 8ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000234394,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023439496ko.jpg?l=ko,19000,15200,20.0,31087,4.8,86,10,3,1,0,1,1,1,1,A000000234394,ALL
2026-08-03,전체,7,메디힐,[단독기획] 메디힐 더마 패드 200매 대용량 기획 세트 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171427226ko.jpg?l=ko,39900,28900,27.6,77737,4.8,85,10,3,1,1,1,0,0,1,A000000171427,ALL
2026-08-03,전체,8,힌스,[3일특가/올리브영 단독 선런칭/리뷰이벤트] 힌스 누 글로우 화이트 쿠션 5 Colors 기획 (본품+리필),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261630,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026163002ko.jpg?l=ko,34000,19900,41.5,23,5.0,100,,,,,1,1,1,1,A000000261630,ALL
2026-08-03,전체,9,이즈앤트리,[NCT 재민PICK/단독기획] 이즈앤트리 참마 비건 밀크 클렌저 220ml 리필기획 (+리필100ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185308,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018530851ko.png?l=ko,25000,16500,34.0,11267,4.8,85,11,3,1,1,1,1,0,1,A000000185308,ALL
2026-08-03,전체,10,브링그린,[8월올영픽/3일진정세럼]브링그린 징크테카 트러블 세럼 대용량 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000200646,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000200646130ko.jpg?l=ko,56100,28500,49.2,22299,4.7,82,12,4,1,1,1,1,1,1,A000000200646,ALL
2026-08-03,전체,11,식물나라,[강력차단]식물나라 워터프루프/알로에쿨링 선 스프레이 100ml(단품/1+1/트리플),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000212555,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021255516ko.jpg?l=ko,14800,13900,6.1,10728,4.7,80,13,5,1,1,1,0,0,1,A000000212555,ALL
2026-08-03,전체,12,딜라이트 프로젝트,[8월올영픽]딜라이트 프로젝트 단백질쉐이크 모음전(1개입/7개입/통),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231574,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023157448ko.jpg?l=ko,3900,3510,10.0,146227,4.8,89,7,3,1,0,0,1,0,1,A000000231574,ALL
2026-08-03,전체,13,셀라딕스,[리뷰이벤트/트러블1등] 셀라딕스 세범 리밸런싱 RX 131 앰플 30ml 기획 (+미니언즈 키링) (미니언즈 콜라보),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260600,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026060006ko.jpg?l=ko,28900,25400,12.1,20,4.8,90,5,,5,,1,1,1,1,A000000260600,ALL
2026-08-03,전체,14,딜라이트 프로젝트,딜라이트 프로젝트 베이글칩 모음전,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219361,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021936128ko.jpg?l=ko,2700,2290,15.2,263716,4.9,90,7,3,0,0,0,1,0,1,A000000219361,ALL
2026-08-03,전체,15,메디힐,[업그레이드 수분흔적세럼/1+1] 메디힐 마데카소사이드 더마 세럼 50+50mL 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261742,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026174202ko.jpg?l=ko,43000,24900,42.1,134,5.0,99,1,,,,1,0,0,1,A000000261742,ALL
2026-08-03,전체,16,아누아,[수지pick/단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 or +2매 추가 증정),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231836,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023183640ko.png?l=ko,20000,9500,52.5,30290,4.8,86,10,3,1,0,1,0,1,1,A000000231836,ALL
2026-08-03,전체,17,네이밍,[8월올영픽/공동개발] 네이밍 플러피 파우더 블러쉬 (+아티스트 브러쉬) 20colors,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171371,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171371100ko.jpg?l=ko,15000,11600,22.7,39531,4.8,87,10,3,0,0,1,1,1,1,A000000171371,ALL
2026-08-03,전체,18,쏘내추럴,[8월 올영픽/한정기획] 쏘내추럴 올 데이 블러 메이크업 세팅 픽서 (+블러프렙10ml 증정) 기획/단품,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226481,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022648118ko.jpg?l=ko,25000,20000,20.0,3317,4.8,83,12,4,1,0,1,0,0,1,A000000226481,ALL
2026-08-03,전체,19,청미정,[성분천재/두피케어] 청미정 다시마 샴푸 500ml (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213261,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021326146ko.png?l=ko,28500,25650,10.0,5791,4.7,84,10,4,1,1,1,0,0,1,A000000213261,ALL
2026-08-03,전체,20,이옴,[8월올영픽/최예나PICK] 이옴 트러블 패치 마스크 3매,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248829,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024882921ko.jpg?l=ko,21000,13700,34.8,5558,4.7,82,9,6,2,1,1,1,0,1,A000000248829,ALL
