수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-09-12,A000000171423,65770452,2026.09.05,4,0,NORMAL,[파워퍼프걸콜라보] 텐더블룸X2+스퀴저,A04,B01,"C03,C08",6,3960.0,1,0,뷰티블로거,"향과 단백질 땜에 사용하는 제품이라 세일만 기다렸다가 기획세트 샀어요.. 이벤트로 포인트까지 받아서 좋긴 한데 플라스틱쓰레기 나오니까 쓸데없이 이런 기획같은거 하기보다는 캐릭터 콜라보 할 돈으로 가격을 몇백원이라도 더 낮춰주거나 어노브 다른제품 미니사이즈 증정하는게 더 좋을 거 같아요.. 누가 트리트먼트에 캐릭터 비주얼같은거 바라나요. 솔직히 유치해서 트리트먼트 용기 디자인은 콜라보 아닌 버전이 더 좋고, 스퀴저도 귀엽긴한데 전혀 안 쓸 거 같아요. 그냥 손으로 튜브에서 직접 짜고, 다써갈때는 뿌리부분 눌러서 쓰고, 밑둥치 안나올때는 뚜껑 열거나 튜브 잘라서 쓰는게 편할거같아요. 잘 되지도않는거 뭘 또 별도 스퀴저를 끼우고 짜고 자시고.. 그냥 과자 집어놓는 핀으로 쓰렵니다. 콜라보 할 돈으로 그냥 최저가 아닌 적당한 세일이라도 자주 해 주면 좋겠어요ㅠ 필요할 때 사게
해외갈때 가져가는 제품인데, 세일을 자주 안해서 아쉽네요"
2026-09-12,A000000263782,66221236,2026.09.12,5,0,NORMAL, ,,,,0,1800.0,1,0,키티애플맘,"이번 올리브영 산리오 콜라보에서 제일 눈에 들어왔던
에스네이처 아쿠아 스쿠알란 × 헬로키티 🤍

이번에는 핑크가 아니라 실버에 흑백 모노크롬 키티라
깔끔하면서도 살짝 시크한 느낌이라 더 마음에 들었어요.

수분크림은 보습감이 조금 더 있어서 마지막에 발라주기 좋았어요.

본품은 흑백 모노크롬 키티라 한 번 반하고, 굿즈는 컬러풀한 8비트 키티라 또 한 번 반함💘
키티 때문에 샀었는데 제품도 괜찮고 굿즈까지 알찬 콜라보였어요"
2026-09-12,A000000263782,66216491,2026.09.12,5,1,OFFLINE, ,A06,B04,"C02,C05",1,1800.0,1,0,1917gab6,"단골들이 왜케 많이 생기는지 알거가튼 제품. 건조해서 세안하고 나면 피부가 당기는 편이라 수분크림은 꼭 챙겨 바르는데 이거 발림성이 진짜 부드러워요. 무겁게 겉도는 크림이 아니라 촉촉하게 펴지고 금방 흡수돼서 아침에도 부담 없이 사용하고 있어요. 특히 화장 전에 발라도 밀리거나 들뜨는 느낌이 적어서 좋았어요! 튜브 타입이라 위생적으로 필요한 만큼만 덜어 쓰기도 편하고, 전체적으로 데일리 수분크림으로 만족합니다. 글고 사은품으로 주는 키티키캡!! 가끔 저거 눌러주면 완전 힐링대여ㅋㅋ"
2026-09-12,A000000223414,64143869,2026.08.13,5,1,OFFLINE,세라마이드 보습장벽 1매,A03,B03,"C02,C03",28,10980.0,1,0,권준권준,"메디힐 세라마이드 에센셜 마스크  보습·장벽

💧 피부가 당기고 속건조가 느껴질 때
🧱 피부 장벽이 약해져서 쉽게 건조해질 때
🌬️ 에어컨 바람을 오래 쐰 날
🧖‍♀️ 각질 제거·세안 후 피부가 푸석할 때
✨ 다른 기능성 팩보다 촉촉하고 편안한 피부 컨디션 회복이 필요할 때"
2026-09-12,A000000223414,64143857,2026.08.13,5,1,OFFLINE,비타민씨 잡티토닝 1매,A03,B03,"C02,C03",28,10980.0,1,0,권준권준,"메디힐 비타민씨 에센셜 마스크 잡티 토닝

✨ 칙칙한 피부톤 → 생기·광채
🍋 잡티·흔적 관리를 원하는 경우 적합
💧 히알루론산·세라마이드가 있어 토닝팩 치고 보습도 보완
🌿 판테놀도 들어 있어 단순히 비타민C만 넣은 구성은 아님
이미 피부가 예민하거나 따갑고 장벽이 약한 날에는 굳이 이걸 쓰기보다 세라마이드/마데카소사이드 쪽이 더 좋아요."
2026-09-12,A000000171422,66235533,2026.09.12,5,0,NORMAL,[파워퍼프걸콜라보] 텐더블룸X2+캡반지,A01,B02,C01,0,792.0,1,0,비형가족,링 너무 귀엽고 잘쓰고있어요 이것만쓰게됩니다 감사합니다
2026-09-12,A000000263009,66234444,2026.09.12,5,0,NORMAL, ,A04,B04,"C08,C10",0,1800.0,1,0,홀리리,"리뷰에 앞서 추천하는 피부 타입은 복합성이에요!

건성 피부는 사용 후 속건조가 느껴지거나 당길 수 있고,
지성 피부는 모공이 막혀 있는 상태에서 사용하면 뾰루지가 올라올 수도 있을 것 같아요.

리뷰를 보면 뾰루지가 났다는 후기도 있던데, 저는 T존 지성 + 민감성 피부예요. 가끔 트러블도 올라오고 피부가 잘 빨개지는 편이라 아무거나 못 쓰거든요🥲

그런데 저는 크림까지 다 바른 후에 수면팩처럼 얇게 깔아주고 자는 방법으로 사용하니까 너무 잘 맞았어요. 여름에도 계속 손이 갈 정도로 만족해서 못 끊겠더라고요ㅎㅎ

두껍게 올리기보다는 자기 전에 얇게 한 겹 깔아주고 자는 게 제일 좋았어요.
다음 날 피부가 편안하고 촉촉해서 요즘은 세일할 때 쟁여두고 있어요🤍

시카크림보단 꾸덕한편이에요!"
2026-09-12,A000000262413,65165507,2026.08.30,5,1,OFFLINE,[산리오 기획] 마데카소사이드 흔적패드,A01,B01,"C07,C08",22,8316.0,1,0,냥순이,"피부 열감이 있는편이라 팩토할때 자주 쓰는 제품이에요!
할인할때마다 쟁여놓숩니다 ㅎㅎ"
2026-09-12,A000000263019,66077180,2026.09.09,1,1,OFFLINE, [7월 올영픽] 시카에센스7.5ml증정,,,,1,900.0,0,0,돈이없다는걸잊지마,"하 ….. 걱거걱ㄱ걱!!!!!
진짜 개빡치네 민감성 수부지 피부인데, 이거 쓰고 좁쌀 개올라오고 피부 장벽 다 무너짐. 
피부 장벽 무너졌다는 후기보고 난 아니겠지 하면서 결제창 까지 갔던 나를 패고싶음. 

바르니까 피부 간질간질하기 시작. 좁쌀 여드름 올라오고 눈가 피부 다 뒤집어져서 빨개짐. 가렵고 따갑고 아주 지들끼리 난리가 났음. 

가격이 싼 것도 아니고 올영 장벽 크림 중에서는 가격이  탑라인으로 비싼 편인데, 효과가 미미한 수준도 아니고 오히려 피부가 오돌토돌  뒤집어지니까 진심 화가남. 
나같은 대학생들에겐 큰마음 먹고 해야하는 소비인데 

이거 보면 뒤도 돌아보지말고 그냥 나가세요. 
다른거 사세요. 난 아니겠지? 하지마세요. 
그냥 무난한 다른 장벽제품 사세요.
차라리 실패해도 싼거면 아쉽고 말지, 이걸 4만원 주고 샀다 생각하니까 길거리에서 소리지르고 싶음"
2026-09-12,A000000263035,65812505,2026.09.05,5,0,NORMAL, ,A02,B04,"C05,C08",1,2100.0,1,0,심장의색깔은블랙핑크,"🩷
재구매템입니당
원래 재구매하는 것보다 새로운 거 이것저것 써보려하는 스타일인데 본품에 리필 다 쓰고 또 재구매햇어용

트러블 집중케어하기 좋은 제품이고 에센스양이 엄청 많습니다
클렌징오일+닦토로 피지 최대한 제거하고 울긋불긋해진 얼굴에 올리면 완전 맨들맨들 피부돼여 진짜
피부결이 좋아져용
쿠로미 상세페이지로 봣을 땐 별 생각없엇는데 실제로 보니 귀엽네여
피부 민감하신 분들도 잘 쓰실 것 같아요
피부 뒤집어졋을 때 응급처치용 ..하루만 써도 차이가 확연합니다잉
그리고 이게 면이 오돌토돌 되어잇어서 얼굴에 밀착력잇게 착 붙어요
증정용 통 다른데는 다 집게 없어서 조금 아쉬웟는데 아비브는 잇더라고요 너무 유용합니다♥︎

꼭 써보시길 바랍니더 ..이제 이거 없음 불안형 됨"
