수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-09-07,전체,1,어노브,[파워퍼프걸 콜라보] 어노브 딥 데미지 리페어 샴푸 500ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183059,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018305986ko.jpg?l=ko,34000,25500,25.0,24911,4.9,91,7,2,0,0,1,1,0,1,A000000183059,ALL
2026-09-07,전체,2,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414125ko.png?l=ko,20000,10000,50.0,498645,4.9,91,7,2,0,0,1,0,0,1,A000000223414,ALL
2026-09-07,전체,3,어노브,[4년 연속 1위] 어노브 딥 데미지 리페어 헤어 마스크 (트리트먼트/헤어팩) 320ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171423172ko.jpg?l=ko,42000,28800,31.4,92997,4.9,90,8,2,0,0,1,1,0,1,A000000171423,ALL
2026-09-07,전체,4,벨먼,[OY단독 400+75ml기획] 벨먼 고보습 크리미 스크럽워시 4종 택1 (바닐라 머스크/시트러스 우디),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250140,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025014052ko.jpg?l=ko,14900,11800,20.8,978,4.9,92,4,2,1,1,1,1,0,1,A000000250140,ALL
2026-09-07,전체,5,에스트라,[1등크림] 에스트라 아토베리어365 크림 80ml 기획(+토너25ml+클렌징폼3g*3EA),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261864,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026186405ko.jpg?l=ko,33000,26700,19.1,39569,4.9,90,7,2,0,1,1,1,0,1,A000000261864,ALL
2026-09-07,전체,6,메디힐,[산리오캐릭터즈 에디션] 메디힐 더마 토너패드 100+100매 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262413,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A000000262413244ko.png?l=ko,39900,28900,27.6,82642,4.8,86,10,3,1,1,1,0,0,1,A000000262413,ALL
2026-09-07,전체,7,아누아,[9월 올영픽/산리오캐릭터즈 콜라보] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30ml 더블기획(+시나모롤 파우치),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262602,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026260213ko.png?l=ko,57500,27900,51.5,23448,4.8,85,10,4,1,1,1,0,0,1,A000000262602,ALL
2026-09-07,전체,8,라로슈포제,[9월 올영픽/손상장벽집중케어]라로슈포제 시카플라스트밤 B5+ 100ml 기획 (+시카에센스7.5ml+히알루세럼3ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263009,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026300905ko.jpg?l=ko,41000,32800,20.0,34618,4.8,87,9,3,1,1,1,0,1,1,A000000263009,ALL
2026-09-07,전체,9,정샘물,[미니쿠션 증정] 정샘물 에센셜 스킨 누더 쿠션 한정 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000139063,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0013/A000000139063179ko.jpg?l=ko,48000,39360,18.0,39740,4.7,81,13,4,1,1,1,0,0,1,A000000139063,ALL
2026-09-07,전체,10,필리밀리,필리밀리 산리오캐릭터즈 메이크업툴 & 잡화 11종 모음,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000264081,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026408122ko.jpg?l=ko,9000,8500,5.6,1182,4.9,93,5,1,0,1,1,0,1,1,A000000264081,ALL
2026-09-07,전체,11,플라이밀,플라이밀 단백질쉐이크 45g,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000190168,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0019/A00000019016820ko.jpg?l=ko,3900,3900,0.0,113665,4.8,87,9,3,1,1,0,0,0,1,A000000190168,ALL
2026-09-07,전체,12,바이오던스,[7+1/산리오 굿즈 증정] 바이오던스 리얼 딥 마스크 7+1매 기획(콜라겐/세라놀)(+헬로키티/포차코 마우스패드),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261842,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026184212ko.jpg?l=ko,35000,29900,14.6,6989,4.8,85,10,3,1,1,1,0,0,1,A000000261842,ALL
2026-09-07,전체,13,도브,도브 바디 스크럽 298g 4종 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000186792,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018679243ko.jpg?l=ko,17900,10800,39.7,35375,4.8,88,9,3,0,0,1,0,0,1,A000000186792,ALL
2026-09-07,전체,14,에스네이처,[9월올영픽/리뷰이벤트/헬로키티] 에스네이처 아쿠아 스쿠알란 수분크림 60ml 더블기획 (+헬로키티 키캡키링),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263782,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026378294ko.png?l=ko,43000,23500,45.3,59302,4.8,86,10,3,1,1,1,0,0,1,A000000263782,ALL
2026-09-07,전체,15,이즈앤트리,[NCT 재민PICK/단독기획] 이즈앤트리 참마 비건 밀크 클렌저 220ml 리필기획 (+리필100ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185308,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018530856ko.png?l=ko,25000,16500,34.0,13934,4.8,86,11,3,1,1,1,1,0,1,A000000185308,ALL
2026-09-07,전체,16,웨이크메이크,[레오파드 헬로키티]웨이크메이크 소프트 블러링 아이팔레트(단품),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180532,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A000000180532258ko.jpg?l=ko,34000,23800,30.0,77905,4.8,83,13,3,1,0,1,0,1,1,A000000180532,ALL
2026-09-07,전체,17,비플레인,[2천만돌파] 비플레인 녹두 약산성 클렌징폼 160ml 더블 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260522,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026052218ko.jpg?l=ko,26000,23900,8.1,21256,4.9,89,8,2,0,0,1,0,0,1,A000000260522,ALL
2026-09-07,전체,18,웨이크메이크,[레오파드 헬로키티] 웨이크메이크 레오파드 헬로키티 19종 골라담기(단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000266721,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026672119ko.jpg?l=ko,44000,30900,29.8,1606,4.8,88,9,2,0,1,1,1,1,1,A000000266721,ALL
2026-09-07,전체,19,웨이크메이크,[레오파드 헬로키티/미러키링 기획]웨이크메이크 볼드 립 블러 틴트(단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000258196,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025819640ko.jpg?l=ko,16000,11200,30.0,3019,4.7,83,11,5,1,1,1,1,1,1,A000000258196,ALL
2026-09-07,전체,20,웨이크메이크,[레오파드 헬로키티/완성형 쿠션]웨이크메이크 스킨 퍼펙팅 커버 쿠션(단품/리필기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261522,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026152226ko.jpg?l=ko,28000,19500,30.4,608,4.7,79,15,5,0,1,1,1,1,1,A000000261522,ALL
