수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-09-01,A000000223414,64842405,2026.08.27,5,0,NORMAL,마데카소사이드 흔적리페어 1매,A02,B06,"C02,C03",21,15480.0,1,0,로라레,워낙에 유명한 메디힐 마스크팩이라 말하기도 입 아플 정도 ㅎㅎ 토너패드도 잘 사용했는데 배송비 맞출 겸 마스크팩도 오랜만에 써봤어요 중요한 날 전날이나 피부 케어 확실하게 해주고 싶다! 할 때 요만한 제품이 없어요 다만 너무 자극받은 피부엔 오히려 독이 될 수 있으니 그런 날 제외하고 자주 해주시는 거 추천드려요 수분을 빠르고 확실하게 채워줄 수 있는 건 마스크팩이 짱인 거 같아요 저같은 지성분들은 사용 후 번들거림을 그냥 냅두지 마시고 물세안 한 번 한 후에 기초 발라주시는 방법 추천드려요
2026-09-01,A000000223414,64871849,2026.08.28,5,1,OFFLINE,마데카소사이드 흔적리페어 1매,A03,B02,"C01,C09",13,10872.0,1,1,보비,"마스크팩 하고싶을때는 메디힐을 찾게되는것 같아요. 무난하개 사용하기 좋고요, 종류가 다양해서 피부상태에 따라 선택해서 사용할 수 있어서 좋습니다. 마데카소사이드 흔적리페어는 리페어 세럼이 촉촉한 편이라 보습에도 좋아요."
2026-09-01,A000000223414,64425161,2026.08.19,5,1,GIFT,콜라겐 코어탄력 1매,A03,B04,"C01,C03",19,10530.0,0,0,너니링,피부가 좀 푸석해 보일 때 한 장씩 써보려고 구매했어요 시트가 얼굴에 잘 붙는 편이고 에센스도 너무 흘러내리지 않아서 편했어요 붙이고 나면 피부가 촉촉해지고 살짝 탱탱해진 느낌은 있음 딱 한 번으로 큰 변화가 있는 건 아니지만 급하게 피부 컨디션 챙기고 싶을 때 쓰기 괜찮았어요
2026-09-01,A000000263068,64777549,2026.08.26,5,0,NORMAL, ,A03,B04,"C02,C05",7,4680.0,1,1,여쿨라연히,"제로이드 크림을 진-짜 좋아하는 사람의 후기입니다!
여름 보습크림으론 빨간색
봄가을겨울 보습크림으론 초록색
낮에 가볍게 바르는 크림은 파란색
이렇게 씁니다!
파란색은 화장전에 바르면 밀리는게 느껴져서, 화장전에 바르실거면 흡수되는 시간을 충분히 주는걸 추천드려요!"
2026-09-01,A000000263068,64565876,2026.08.22,5,0,NORMAL, ,,,,11,2925.0,1,0,태쁘,"원래는 타 브랜드를 쓰다가 이것도 괜찮다는 말이 많아서 쓰고 있어요. 여드름이 나거나 뾰루지가 나거나 조금 예민할 때 쓰는 거 좋아하고요. 거의 매일 데일리로 쓰고 있습니다. 향이 거의 없고 성분이 잘 맞는 거 같아요. 여기다 써도 되는지 모르겠지만 어쨌든 전체적으로 올리브영에서 파는 거기 때문에 혹시 도움이 될까 봐 쓸게요.

저는 원래 에스트라 라인을 다 쓰고 있었는데 에스트라랑 제로이드가 제가 봤을 때 성분도 비슷하고 저한테 잘 맞다고 생각해요. 다만 최근 들어서 알게 된 건데 에스트라 로션이랑 크림 자체는 제가 입 주변에 뾰르지가 나거나 마스크 꼈을 때 아니면 얼굴이 뜨거울 때 그럴 때는 에스트라랑 제로이드 이런 걸 쓰는 게 약간 열기를 갇히게 해서 오히려 뾰르지 날 때는 안 좋다고 하더라고요. 저도 최근에 알게 됐어요

그럴 때는 그냥 일반 알로에나 수딩 크림 같은 거 바르시고 하루 이틀 지난 다음부터 에스트라 로션이랑 제로이드 바르면 좋아요. 저는 몇 년 동안 사용하고 있는데 그런 방법이 좋았었거든요. 혹시 다른 분들도 뾰루지나? 이런 것 때문에 고생하면 이 방법 한번 써보세요"
2026-09-01,A000000263068,64507776,2026.08.21,5,0,NORMAL, 본품 + 크림 토너 25ml,A04,B01,"C05,C08",3,2430.0,1,0,오구리의하루,"저는 제로이드 올리브영에 입점하기 전부터 썼어요.
제 피부는 아토피+주사피부염+수부지+개예민 피부라서
진짜 잘맞는거 찾기 어려운데
제로이드 정.말 순해요 정말로..
좀 비싸긴해도 그만큼 진짜 좋아요
몇통 몇개나 썼는지 모르겧움"
2026-09-01,A000000263068,65096097,2026.08.30,5,1,OFFLINE,인텐시브 크림 80+50ml+파우치 증정,,,,2,2232.0,1,0,물갱,"제로이드는 순해서 엄마랑 저도 같이 쓰는데 누렁이 콜라보라 이 더운 여름에도 걍 사버렷답니댜..,🤍"
2026-09-01,A000000263068,64777700,2026.08.26,5,0,NORMAL, ,A03,B04,"C02,C05",2,2232.0,1,1,여쿨라연히,"제로이드 크림 선크림 다 잘쓰는데
무난한 보습크림 찾으면 초록색 추천드려요!"
2026-09-01,A000000263068,64688071,2026.08.25,5,0,NORMAL, ,A02,B06,"C02,C03",3,2232.0,0,0,흠먀링,자극이 전혀 없으면서 보습에 좋고 붉은 피부 진정시킬때 좋았어요
2026-09-01,A000000263068,64258118,2026.08.15,5,0,NORMAL, ,A02,B01,"C01,C03",6,1980.0,1,1,세찌세째,"50ml 기획 진짜 너무 좋아요~ 이거 문제성 피부에는 얇게 계속 발라주는게 중요합니다 ㅎㅎ
오인트는 굉장히 꾸덕해서 건성이 한겨울에 바르기 좋고,
수딩은 여름에 가볍게 바르기 좋아요.
건성인 저는 인텐시브를 4계절 바르고 한 겨울에만 보습 앰플 추가해 줍니다."
