수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-07-29,전체,1,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414117ko.jpg?l=ko,20000,10000,50.0,459267,4.9,91,7,2,0,0,1,0,1,1,A000000223414,ALL
2026-07-29,전체,2,피지오겔,[7월올영픽/재구매율1위] 피지오겔 데일리뮨 앰플 20ml+20ml 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000243677,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024367755ko.jpg?l=ko,78000,54000,30.8,9542,4.8,87,9,2,0,0,1,0,0,1,A000000243677,ALL
2026-07-29,전체,3,피지오겔,[7월올영픽/화잘먹크림] 피지오겔 DMT 리제너러티브 크림 100ml 기획(+토너 50ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000258830,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025883013ko.jpg?l=ko,31500,21500,31.7,1077,4.8,84,12,3,0,0,1,0,1,1,A000000258830,ALL
2026-07-29,전체,4,피지오겔,피지오겔 DMT 페이셜 보습 장벽 크림 150ml 기획(+토너 50ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000239660,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023966016ko.jpg?l=ko,47500,23900,49.7,3569,4.8,87,9,3,0,0,1,0,1,1,A000000239660,ALL
2026-07-29,전체,5,프로티원,[1+1/7월 올영픽] 프로티원 단백질쉐이크 파우치형 40g 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202771,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000202771192ko.jpg?l=ko,3900,3900,0.0,91196,4.8,86,9,4,1,1,0,0,0,1,A000000202771,ALL
2026-07-29,전체,6,하우스오브비,[올영 1위 마스크팩 / 300만장 돌파]하우스오브비 페이스필름 4매 (글루타치온/피디알엔),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000212579,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021257930ko.jpg?l=ko,40000,27900,30.2,6141,4.9,93,5,2,0,0,1,1,1,1,A000000212579,ALL
2026-07-29,전체,7,빌리프,[7월올영픽/쿨링진정크림] 빌리프 프로즌 크림 50ml 1+1 기획(+손거울 증정) / 아모밤 30ml 1+1 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000224581,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000224581100ko.jpg?l=ko,33000,24750,25.0,12570,4.9,91,6,2,0,0,1,1,1,1,A000000224581,ALL
2026-07-29,전체,8,닥터텅스,[대용량] 닥터텅스 이태리 치실 6개입,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150674,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0015/A00000015067420ko.jpg?l=ko,36270,35290,2.7,1464,4.9,95,4,0,0,1,1,0,0,1,A000000150674,ALL
2026-07-29,전체,9,플라이밀,[7월 올영픽/1+1] 플라이밀 단백질쉐이크 45g 12종 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000190168,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0019/A00000019016821ko.jpg?l=ko,3900,3900,0.0,102835,4.8,86,9,3,1,1,0,0,0,1,A000000190168,ALL
2026-07-29,전체,10,메디힐,[단독기획] 메디힐 더마 패드 200매 대용량 기획 세트 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171427226ko.jpg?l=ko,39900,28500,28.6,77347,4.8,85,10,3,1,1,1,1,1,1,A000000171427,ALL
