수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-09-10,전체,1,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414125ko.png?l=ko,20000,10000,50.0,502430,4.9,91,7,2,0,0,1,0,0,1,A000000223414,ALL
2026-09-10,전체,2,뮤시피,뮤시피 리무브 38 바디미스트 150ml 2입 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267302,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026730209ko.png?l=ko,56000,33600,40.0,207,5.0,98,1,0,,0,1,1,0,0,A000000267302,ALL
2026-09-10,전체,3,어노브,[파워퍼프걸 콜라보] 어노브 딥 데미지 리페어 샴푸 500ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183059,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018305985ko.jpg?l=ko,34000,25800,24.1,25007,4.9,91,7,2,0,0,1,1,0,1,A000000183059,ALL
2026-09-10,전체,4,어노브,[4년 연속 1위] 어노브 딥 데미지 리페어 헤어 마스크 (트리트먼트/헤어팩) 320ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171423172ko.jpg?l=ko,42000,28800,31.4,93181,4.9,90,8,2,0,0,1,1,0,1,A000000171423,ALL
2026-09-10,전체,5,토리든,토리든 다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+스티커) (시나모롤),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262912,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026291240ko.png?l=ko,26000,17200,33.8,8341,4.8,86,11,3,0,0,1,1,0,1,A000000262912,ALL
2026-09-10,전체,6,에스트라,[1등크림] 에스트라 아토베리어365 크림 80ml 기획(+토너25ml+클렌징폼3g*3EA),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261864,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026186405ko.jpg?l=ko,33000,26700,19.1,39850,4.9,90,7,2,0,1,1,1,0,1,A000000261864,ALL
2026-09-10,전체,7,에이페,[미나미 PICK/손상모 홈케어] 에이페 헤어 클리닉 트리트먼트 부스터,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263866,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026386603ko.jpg?l=ko,199000,127300,36.0,52,5.0,98,2,,,,1,1,0,0,A000000263866,ALL
2026-09-10,전체,8,아누아,[9월 올영픽/산리오캐릭터즈 콜라보] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30ml 더블기획(+시나모롤 파우치),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262602,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026260213ko.png?l=ko,57500,27900,51.5,23698,4.8,85,10,4,1,1,1,0,0,1,A000000262602,ALL
2026-09-10,전체,9,아누아,[수지세럼] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222698,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022269818ko.png?l=ko,58500,27500,53.0,13556,4.8,86,9,3,1,1,1,0,0,1,A000000222698,ALL
2026-09-10,전체,10,메디힐,[산리오캐릭터즈 에디션] 메디힐 더마 토너패드 100+100매 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262413,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A000000262413244ko.png?l=ko,39900,28900,27.6,83015,4.8,86,10,3,1,1,1,0,0,1,A000000262413,ALL
2026-09-10,전체,11,가그린,[9월올영픽/산리오] 가그린 후레쉬브레스 민트 15ml 더블 기획 (+헬로키티 스티커),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000264925,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026492508ko.jpg?l=ko,15800,12400,21.5,8399,4.7,82,11,5,1,0,1,1,0,1,A000000264925,ALL
2026-09-10,전체,12,어노브,[파워퍼프걸 콜라보] 어노브 실크 헤어 오일 에센스 70ml 더블 기획 (텐더블룸/웜페탈),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171422,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A00000017142281ko.jpg?l=ko,35000,27900,20.3,37336,4.8,87,10,2,0,0,1,1,0,1,A000000171422,ALL
2026-09-10,전체,13,메디힐,[8+1매 단독기획] 메디힐 하이퍼 겔마스크 4종 (콜라겐/PDRN/마데카소사이드/히알루론산),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000239102,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023910265ko.png?l=ko,36000,24200,32.8,53890,4.8,88,9,2,0,0,1,1,0,1,A000000239102,ALL
2026-09-10,전체,14,에뛰드,[NEW] 에뛰드 듀오 픽싱 틴트,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262953,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026295311ko.png?l=ko,13000,11700,10.0,1365,4.8,84,11,3,1,1,1,0,0,1,A000000262953,ALL
