수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-08-24,전체,1,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414117ko.jpg?l=ko,20000,9900,50.5,479677,4.9,91,7,2,0,0,1,1,1,1,A000000223414,ALL
2026-08-24,전체,2,딜라이트 프로젝트,[8월올영픽]딜라이트 프로젝트 단백질쉐이크 45g 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208162,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020816270ko.jpg?l=ko,3900,3700,5.1,45664,4.8,90,7,3,0,0,0,1,0,1,A000000208162,ALL
2026-08-24,전체,3,메디힐,[업그레이드 리뉴얼/단독기획] 메디힐 더마 패드 200매 대용량 기획 세트 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171427228ko.png?l=ko,39900,28330,29.0,79166,4.8,85,10,3,1,1,1,1,1,1,A000000171427,ALL
2026-08-24,전체,4,어뮤즈,[NEW/세럼광블러셔] 어뮤즈 듀 세럼 리퀴드 블러쉬 7종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263020,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A000000263020102ko.jpg?l=ko,18000,14400,20.0,15,4.7,87,7,,7,,0,1,1,1,A000000263020,ALL
2026-08-24,전체,5,닥터자르트,[슬로우에이징/탄력크림] 닥터자르트 프리쥬비네이션 퍼밍 바쿠치올 크림 50ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211402,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021140210ko.jpg?l=ko,72000,50400,30.0,321,4.8,88,7,5,,0,1,0,0,1,A000000211402,ALL
2026-08-24,전체,6,아누아,[수지세럼] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222698,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022269818ko.png?l=ko,58500,27500,53.0,13127,4.8,86,9,3,1,1,1,0,1,1,A000000222698,ALL
2026-08-24,전체,7,프로티원,프로티원 단백질쉐이크 파우치형 40g 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202771,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000202771197ko.jpg?l=ko,3900,3900,0.0,97964,4.8,86,9,4,1,1,0,0,0,1,A000000202771,ALL
2026-08-24,전체,8,메디힐,"[단독기획] 메디힐 콜라겐 캡슐 패치 60+60매 더블 기획 3종 (레티놀, 비타민C, PDRN)",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000233470,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023347026ko.png?l=ko,45000,24900,44.7,6842,4.7,81,12,5,1,1,1,1,1,1,A000000233470,ALL
2026-08-24,전체,9,비플레인,[8월올영픽/2천만돌파]비플레인 녹두 약산성 클렌징폼 160ml 더블 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260522,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026052209ko.jpg?l=ko,26000,23900,8.1,19206,4.9,89,8,2,0,0,1,0,0,1,A000000260522,ALL
2026-08-24,전체,10,플루니,플루니 스무디 5가지맛 버라이어티팩/번들팩 (그린/퍼플/레드벨벳/핑크/마일드그린),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=B000000257947,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/B00000025794713ko.jpg?l=ko,41500,33200,20.0,116,4.5,73,15,6,,6,0,1,0,0,B000000257947,ALL
2026-08-24,전체,11,에스쁘아,[오트라떼/단종부활템 재출시] 에스쁘아 이지 웨어 아이 팔레트 3 colors,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263050,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026305006ko.jpg?l=ko,32000,25900,19.1,0,0.0,100,,,,,0,1,1,1,A000000263050,ALL
2026-08-24,전체,12,아누아,[수지 PICK/한정기획] 아누아 피디알엔 히알루론산 수분 캡슐 미스트 100ml 2입 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000247773,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024777320ko.png?l=ko,70000,33500,52.1,6569,4.6,77,13,6,2,2,1,0,1,1,A000000247773,ALL
2026-08-24,전체,13,YNM,[NEW/리뷰이벤트/시나모롤 에디션] YNM 글로우 허니립밤 6종 단품/기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000255696,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025569642ko.jpg?l=ko,12000,7900,34.2,414,4.7,85,7,5,1,1,0,1,1,1,A000000255696,ALL
2026-08-24,전체,14,라운드랩,[더블/4년연속1등] 라운드랩 자작나무 수분 선크림 50ml 더블 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171650,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A00000017165043ko.jpg?l=ko,37500,24500,34.7,23419,4.8,87,10,2,0,0,1,0,1,1,A000000171650,ALL
2026-08-24,전체,15,프란츠,프란츠 네이키드 스팟 패치 듀오 얼리&다크 (72매입),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000256805,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025680508ko.jpg?l=ko,10000,8900,11.0,807,4.4,69,13,10,3,5,1,0,0,1,A000000256805,ALL
2026-08-24,전체,16,메디힐,[업그레이드 수분 흔적 세럼] 메디힐 마데카소사이드 더마 세럼 50+50mL 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261742,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026174211ko.png?l=ko,43000,24400,43.3,1688,4.9,95,4,1,0,0,1,1,1,1,A000000261742,ALL
2026-08-24,전체,17,연작,[리필기획/NEW] 연작 스킨 퍼펙팅 베이스 프렙 실키 쿠션 리필 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263376,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026337603ko.jpg?l=ko,45000,36900,18.0,16,5.0,100,,,,,1,1,1,1,A000000263376,ALL
