수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-09-03,전체,1,메디힐,[15년 연속 1위/7일 한정판매] 메디힐 에센셜 마스크팩 10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414122ko.png?l=ko,20000,9900,50.5,493604,4.9,91,7,2,0,0,1,1,0,1,A000000223414,ALL
2026-09-03,전체,2,아누아,[9/3 하루특가] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30ml 더블기획(+시나모롤 파우치),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262602,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026260214ko.png?l=ko,57500,25600,55.5,22784,4.8,85,10,4,1,1,1,1,0,1,A000000262602,ALL
2026-09-03,전체,3,정샘물,[9/3 하루특가/미니쿠션 증정] 정샘물 에센셜 스킨 누더 쿠션 한정 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000139063,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0013/A000000139063182ko.jpg?l=ko,48000,36900,23.1,39443,4.7,81,13,4,1,1,1,1,0,1,A000000139063,ALL
2026-09-03,전체,4,웰라쥬,[9/3 하루특가] 웰라쥬 리얼 히알루로닉 블루 100 앰플 100ml 기획 (+60ml 리필+수딩크림 30ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026142339ko.jpg?l=ko,50000,28900,42.2,21284,4.8,89,8,2,0,0,1,1,0,1,A000000261423,ALL
2026-09-03,전체,5,메디힐,[산리오캐릭터즈 에디션] 메디힐 더마 토너패드 100+100매 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262413,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A000000262413239ko.png?l=ko,39900,28330,29.0,81804,4.8,86,10,3,1,1,1,1,0,1,A000000262413,ALL
2026-09-03,전체,6,아누아,[9월 올영픽/산리오캐릭터즈 콜라보] 아누아 피디알엔 히알루론산 100 수분 크림 60ml 더블기획(+시나모롤 집게핀),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262603,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026260328ko.png?l=ko,64000,26500,58.6,9948,4.8,86,10,3,1,1,1,1,0,1,A000000262603,ALL
2026-09-03,전체,7,웨이크메이크,[9/3 하루특가/레오파드 헬로키티]웨이크메이크 소프트 블러링 아이팔레트(단품),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180532,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A000000180532251ko.jpg?l=ko,34000,20900,38.5,77026,4.8,83,13,3,1,0,1,1,0,1,A000000180532,ALL
2026-09-03,전체,8,청미정,[9월 올영픽/폼폼푸린/성분천재] 청미정 다시마 샴푸 500ml 기획/단품 산리오 콜라보,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263648,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026364813ko.png?l=ko,28500,23600,17.2,5193,4.8,85,9,4,1,1,1,1,0,1,A000000263648,ALL
2026-09-03,전체,9,어노브,[스테디셀러 특가] 어노브 딥 데미지 리페어 헤어 마스크 (트리트먼트/헤어팩) 320ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171423169ko.png?l=ko,42000,27900,33.6,92597,4.9,90,8,2,0,0,1,1,0,1,A000000171423,ALL
2026-09-03,전체,10,에스트라,에스트라 아토베리어365 크림 80ml 기획(+토너25ml+클렌징폼3g*3EA),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261864,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026186409ko.jpg?l=ko,33000,24950,24.4,39007,4.9,90,7,2,0,1,1,1,0,1,A000000261864,ALL
2026-09-03,전체,11,딜라이트 프로젝트,딜라이트 프로젝트 프레첼 3종 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147782,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0014/A00000014778245ko.jpg?l=ko,2400,2160,10.0,44957,4.9,90,7,2,0,0,0,1,0,1,A000000147782,ALL
2026-09-03,전체,12,메디큐브,[1등모공패드/대용량160매] 메디큐브 패드 3종 1+1 140매 리필 기획 (제로모공패드/PDRN겔패드/딥비타씨패드),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000255682,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025568271ko.png?l=ko,33000,25900,21.5,19977,4.7,83,11,5,1,1,1,1,0,1,A000000255682,ALL
2026-09-03,전체,13,달바,[9/3 하루특가][쿨톤보정] 달바 퍼플 톤업 선크림 듀오 기획 (50ml+50ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000200614,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020061491ko.png?l=ko,51000,31900,37.5,11237,4.8,89,7,2,1,1,1,1,0,1,A000000200614,ALL
2026-09-03,전체,14,마녀공장,[스테디셀러 특가/최미나수PICK/블랙헤드1등] 마녀공장 퓨어 소이빈 클렌징오일 200ml 2입 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000253617,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025361759ko.jpg?l=ko,37000,22500,39.2,57771,4.8,86,10,3,0,0,1,1,0,1,A000000253617,ALL
2026-09-03,전체,15,에스네이처,[스테디셀러 특가/9월올영픽/헬로키티] 에스네이처 아쿠아 스쿠알란 수분크림 60ml더블기획(+헬로키티키캡키링),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263782,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026378289ko.png?l=ko,43000,20900,51.4,58499,4.8,86,10,3,1,1,1,1,0,1,A000000263782,ALL
2026-09-03,전체,16,프로티원,[스테디셀러 특가] [1+1] 프로티원 단백질쉐이크 파우치형 40g 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202771,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000202771201ko.jpg?l=ko,3900,3690,5.4,102907,4.8,86,9,4,1,1,0,1,0,1,A000000202771,ALL
