수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-09-06,전체,1,닥터이브,닥터이브 방패차 4종 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000255160,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025516011ko.jpg?l=ko,19800,19800,0.0,123,4.9,93,7,,,,0,0,0,1,A000000255160,ALL
2026-09-06,전체,2,디어소녀,[겔링원단] 디어소녀 수분폭발 젤리찰떡 패드 80매,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000265051,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026505106ko.jpg?l=ko,21000,20000,4.8,0,0.0,,,,,,0,1,0,1,A000000265051,ALL
2026-09-06,전체,3,누즈,[리필기획출시/파데프리/PDRN] 누즈 리쥬 토닝 선 쿠션 14g,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000246418,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024641838ko.png?l=ko,37000,26900,27.3,653,4.8,85,9,3,1,2,1,1,0,1,A000000246418,ALL
2026-09-06,전체,4,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414125ko.png?l=ko,20000,10000,50.0,496784,4.9,91,7,2,0,0,1,0,0,1,A000000223414,ALL
2026-09-06,전체,5,메디힐,[산리오캐릭터즈 에디션] 메디힐 더마 토너패드 100+100매 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262413,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A000000262413241ko.png?l=ko,39900,28900,27.6,82369,4.8,86,10,3,1,1,1,0,0,1,A000000262413,ALL
2026-09-06,전체,6,아누아,[9월 올영픽/산리오캐릭터즈 콜라보] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30ml 더블기획(+시나모롤 파우치),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262602,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026260213ko.png?l=ko,57500,27900,51.5,23202,4.8,85,10,4,1,1,1,0,0,1,A000000262602,ALL
2026-09-06,전체,7,투크,[sns대란템] 투크 새틴 도화밤 13종 (기획/단품/산리오 미니듀오기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000227521,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022752137ko.jpg?l=ko,17900,14250,20.4,14383,4.7,81,13,5,1,1,1,1,0,1,A000000227521,ALL
2026-09-06,전체,8,바이오던스,[리센느 원이PICK/1+1기획] 바이오던스 포어 퍼펙팅 콜라겐 펩타이드 세럼 30ml 리필 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000264389,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026438914ko.jpg?l=ko,58500,26900,54.0,2914,4.9,91,6,2,0,1,1,1,0,1,A000000264389,ALL
2026-09-06,전체,9,바이오던스,[굿즈 증정] 바이오던스 리얼 딥 마스크 7+1매 기획(콜라겐)(+헬로키티 마우스패드),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261842,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026184212ko.jpg?l=ko,35000,29900,14.6,6853,4.8,85,10,3,1,1,1,0,0,1,A000000261842,ALL
2026-09-06,전체,10,오르제나,오르제나 모링가 스칼프 퍼펙트 헤어 식초 190ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000259685,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025968504ko.jpg?l=ko,28000,9900,64.6,802,5.0,97,2,1,0,0,1,1,0,1,A000000259685,ALL
