수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-08-26,전체,1,어노브,[4년 연속 1위] 어노브 딥 데미지 리페어 헤어 마스크 (트리트먼트/헤어팩) 320ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171423165ko.jpg?l=ko,42000,27900,33.6,90789,4.9,90,8,2,0,0,1,1,0,1,A000000171423,ALL
2026-08-26,전체,2,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414117ko.jpg?l=ko,20000,10000,50.0,481241,4.9,91,7,2,0,0,1,0,0,1,A000000223414,ALL
2026-08-26,전체,3,바이오더마,바이오더마 하이드라비오 토너 500ml 2입 기획 (2609),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263055,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026305502ko.jpg?l=ko,62400,35400,43.3,14469,4.8,86,11,3,0,1,1,1,1,1,A000000263055,ALL
2026-08-26,전체,4,폴라초이스,[화잘먹/단독기획] 폴라초이스 바하 리퀴드 엑스폴리언트 118ml 기획 (+바하 리퀴드 30ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245794,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024579408ko.jpg?l=ko,39000,28080,28.0,1089,4.8,84,11,3,1,1,1,1,0,1,A000000245794,ALL
2026-08-26,전체,5,메디힐,[업그레이드 리뉴얼] 메디힐 더마 패드 200매 대용량 기획 세트 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171427228ko.png?l=ko,39900,28900,27.6,79313,4.8,86,10,3,1,1,1,0,0,1,A000000171427,ALL
2026-08-26,전체,6,퓌,[민스코공동개발] 퓌 올데이 커버 블랙 쿠션 리필기획(본품+리필) 5종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000253122,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025312237ko.jpg?l=ko,38000,29000,23.7,9976,4.7,80,13,5,1,2,1,0,0,1,A000000253122,ALL
2026-08-26,전체,7,프로티원,프로티원 단백질쉐이크 파우치형 40g 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202771,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000202771197ko.jpg?l=ko,3900,3900,0.0,98674,4.8,86,9,4,1,1,0,0,0,1,A000000202771,ALL
2026-08-26,전체,8,바이오더마,바이오더마 시카비오 크림+ 100ml 더블 기획 (2609),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263070,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026307002ko.jpg?l=ko,50500,38200,24.4,4306,4.8,84,11,3,1,1,1,1,1,1,A000000263070,ALL
2026-08-26,전체,9,퓌,[8월올영픽/무광정식 기획출시] 퓌 스파 UV 톤업베이스 35ml 3종(속광/물광/무광) 단품/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000238489,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023848933ko.jpg?l=ko,22000,18700,15.0,5956,4.7,81,11,6,1,1,1,0,0,1,A000000238489,ALL
2026-08-26,전체,10,딜라이트 프로젝트,[8월올영픽]딜라이트 프로젝트 단백질쉐이크 45g 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208162,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020816267ko.jpg?l=ko,3900,3900,0.0,45923,4.8,90,7,3,0,0,0,0,0,1,A000000208162,ALL
2026-08-26,전체,11,어노브,[파워퍼프걸콜라보][퍼퓸핸드크림] 어노브 글로우 고보습 핸드크림 40ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000234985,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023498546ko.jpg?l=ko,15000,12900,14.0,3246,4.9,91,6,2,1,0,1,0,0,1,A000000234985,ALL
2026-08-26,전체,12,아누아,[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226201,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022620115ko.png?l=ko,64000,27500,57.0,5803,4.8,85,9,4,1,1,1,0,1,1,A000000226201,ALL
2026-08-26,전체,13,에스네이처,[1등 모공 수분천재크림] 에스네이처 아쿠아 스쿠알란 수분크림 60ml 기획 (+크림 30ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156230,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0015/A000000156230102ko.png?l=ko,28000,17900,36.1,22129,4.8,84,11,4,1,1,1,1,0,1,A000000156230,ALL
2026-08-26,전체,14,청미정,[성분천재/두피케어] 청미정 다시마 샴푸 500ml (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213261,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021326146ko.png?l=ko,28500,25650,10.0,5968,4.7,84,10,4,1,1,1,0,0,1,A000000213261,ALL
