수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-08-20,전체,1,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414117ko.jpg?l=ko,20000,10000,50.0,476917,4.9,91,7,2,0,0,1,0,1,1,A000000223414,ALL
2026-08-20,전체,2,라카,[8/20하루특가/이시안공동개발] 라카 퍼펙트 트윈 립 4.7g+4.2g 12 colors,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000255256,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025525611ko.jpg?l=ko,22000,17100,22.3,3623,4.5,71,16,7,3,3,1,1,1,1,A000000255256,ALL
2026-08-20,전체,3,셀리맥스,[잡티미백/TXA] 셀리맥스 트라넥삼산 브라이트닝 크림 랩핑 마스크 5매 기획 (+1매),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000240462,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024046219ko.jpg?l=ko,26800,21000,21.6,2620,4.9,92,5,2,1,0,1,1,0,1,A000000240462,ALL
2026-08-20,전체,4,휩드,[클렌징밤 본품 절반 증정]  휩드 비건 팩클렌저 130g 기획 4종 (피치페어/머그트리/무화버터/유자몽),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000217511,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021751177ko.jpg?l=ko,29000,17900,38.3,15733,4.8,84,10,4,1,1,1,1,1,1,A000000217511,ALL
2026-08-20,전체,5,딜라이트 프로젝트,[8월올영픽]딜라이트 프로젝트 단백질쉐이크 45g 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208162,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020816270ko.jpg?l=ko,3900,3700,5.1,45219,4.8,90,7,3,0,0,0,1,0,1,A000000208162,ALL
2026-08-20,전체,6,메디힐,[업그레이드 리뉴얼/단독기획] 메디힐 더마 패드 200매 대용량 기획 세트 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171427228ko.png?l=ko,39900,28900,27.6,78903,4.8,85,10,3,1,1,1,0,1,1,A000000171427,ALL
2026-08-20,전체,7,토리든,[NEW/1등수분세럼] 토리든 다이브인 저분자 히알루론산 세럼 50ml 리필 기획(+리필 50ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000258291,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025829125ko.jpg?l=ko,36000,25650,28.7,5519,4.9,90,7,2,0,0,0,1,1,1,A000000258291,ALL
2026-08-20,전체,8,퓌,[민스코공동개발] 퓌 올데이 커버 블랙 쿠션 리필기획(본품+리필) 5종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000253122,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025312239ko.jpg?l=ko,38000,27800,26.8,9584,4.7,80,13,5,1,2,1,1,1,1,A000000253122,ALL
2026-08-20,전체,9,딜라이트 프로젝트,[8월올영픽]딜라이트 프로젝트 베이글칩 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147779,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0014/A00000014777966ko.jpg?l=ko,2700,2430,10.0,234751,4.9,90,7,3,0,0,0,1,0,1,A000000147779,ALL
2026-08-20,전체,10,아이오페,[물광탄력] 아이오페 XMD 스템3 클리니컬 리커버리 세럼 23ml 기획 (+세럼 15ml+크림 5ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250346,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025034611ko.jpg?l=ko,47000,32900,30.0,1837,4.9,93,5,1,0,0,1,1,1,1,A000000250346,ALL
