수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-08-21,A000000223414,64415462,2026.08.19,5,1,OFFLINE,마데카소사이드 흔적리페어 1매,A02,B05,"C04,C11",0,3672.0,0,0,촉촉한초코코,"무난하게 데일리팩으로 이만한게 없어요!
가격도 부담없고 에센스도 많이 들어있어서 넉넉하게 쓸 수 있어요
시트도 부드러워요
씻고 20분정도 올려두면 촥~ 스며들어서 너무 좋아요!!"
2026-08-21,A000000223414,64385660,2026.08.18,5,0,NORMAL,마데카소사이드 흔적리페어 1매,A01,B02,"C01,C05",2,3240.0,1,1,몽캔디,"🛍️
메디힐에서 가장 믿고 사용하는 라인이 마데카소사이드 라인
인데 그 중에서도 이 시트팩을 제일 많이 구매하고 있는 것
같아요
앰플이나 크림류들도 모두 출시가 되었음에도 불구하고 제품
마다 묘하게 사용감이나 만족감이 다른 느낌이지만, 시트
팩만큼은 이변 없이 꾸준히 잘 쓰고 있습니다

워낙 가성비도 뛰어나고, 할인도 굉장히 자주 하는 편인
브랜드라 항상 합리적으로 구매할 수 있어 좋은 것 같아요

이런 시트 팩들, 팩 중간에 필름처럼 지지체가 따로 있는 게
크게 번거롭다고 생각하는데, 메디힐 시트 팩들에는 거의
팩만 단일로 포장이 되어있어서 훨씬 간편합니다!"
2026-08-21,A000000204975,64396775,2026.08.18,5,1,OFFLINE,[본품+미니어처]커버 로션 에어핏(기획),A02,,C04,0,240.0,0,1,귀여운준이a,"커버 로션 사용하기전에는 파데를 사용 했었는데

커버로션을 한번 써봐야겠다 싶어서 사용해보니깐 좋아영!
미니어처는 여행용으로 들고 다녀도 좋습니다~

급한 마음에 로션 안하고 나가면
미니어처용으로 사용해두 될꺼에요

입문자들한테도 추천 해드려요~~"
2026-08-21,A000000258291,64510254,2026.08.21,2,0,NORMAL,본품X2+밸런스풀20ml+선크림20ml,A02,B05,"C01,C02",0,1512.0,1,0,Vibesom2,"예전에는 이 제품이 참 촉촉하다고 느꼈졌었는데 이제는 수분이 잘 채워지는 느낌이 들지 않네요
나이가 들어서 그런지.. 이 제품으로 이제 부족해요
30대 미만 분들에게 추천드려요"
2026-08-21,A000000211052,64491051,2026.08.20,5,1,OFFLINE, ,,,,0,264.0,1,0,k202408189****,"칙칙했던 피부 톤을 맑고 환하게 밝혀주고, 피부 결을 댤걀 표면처럼 매끄럽게 만들어줘서 매일 손이 가요. 저처럼 건조하고 생기 없는 피부로 고민이신 분들께 적극 추천합니다."
2026-08-21,A000000217567,64504247,2026.08.21,5,0,NORMAL,[올영픽] 마스크180g*2 (+펌프),A03,B01,"C01,C03",0,1800.0,1,0,in9866,츠바키 트리트먼트 좋아요 정말 0초 트리트먼트에요 바르고 바로 행궈도 부드러워요 펌프도 주니까 더 위생적이고 좋아요 잘 쓰고 있다가 마침 똑 떨어졌는데 라이브로 바로 구입했어요 미니 샴푸도 주니 좋아요 귀여워요 여행용으로 들고 다니기 좋을 것 같아요 샴푸는 처음인데 써보고 좋으면 이제 샴퓨도 츠바키로 갈아타려구요 ㅎㅎ 강추합니다~
2026-08-21,A000000231894,64138799,2026.08.13,3,0,NORMAL, 피디알엔 세럼 30ml(+크림30ml),,,,2,837.0,1,1,봉봉보로봉봉,피부 컨디션이 전체적으로 안정된 느낌입니다 가격 더 더 할인해줬으면 해요
2026-08-21,A000000231894,64138756,2026.08.13,2,0,NORMAL, 피디알엔 세럼 30ml(+크림30ml),,,,2,837.0,1,1,봉봉보로봉봉,피부 컨디션이 전체적으로 안정된 느낌은 있고 가격 더 더 할인해줬으면 해요
2026-08-21,A000000231894,64477953,2026.08.20,5,0,NORMAL, ,,,,0,660.0,1,0,뜐뜌닝,원래 앰플은 타제품만 사용하다가 아누아제품 팩을 사용했는데 잘 맞아서 앰플도 구매했어요! 촉촉하니 자극없고 무난하게 사용하기 좋은 것 같아요! 대용량도 출시해주시면 좋겠어요 ㅎㅎ
2026-08-21,A000000231894,64341257,2026.08.17,5,1,OFFLINE, 피디알엔 세럼 30ml(+크림30ml),A03,B03,"C01,C02",0,660.0,1,0,짱마,여름엔 촉촉하고 화장 잘 먹는 제형이 필요해서급 구매했어요 광나고 촉촉해서 좋습니다 여름용인거 같아요 겨울에는 보습크림 덧발라주면 딱이예용
2026-08-21,A000000231894,63863610,2026.08.07,5,1,OFFLINE, 피디알엔 세럼 30ml(+크림30ml),,,,1,495.0,0,0,세시,PDRN PDRN 하길래 사 보았는데 피부도 보습이 잘 되는 것 같아서 당김이 적고 만족스럽습니다
2026-08-21,A000000255256,64477478,2026.08.20,2,0,NORMAL,[이시안공동개발] 911 이지핑크,A03,B04,"C02,C08",9,6840.0,1,0,summ2r0,"오직 컬러가 궁금해서 구매한 제품

이시안이랑 공동개발이라고 계속 광고 돌아다니길래 컬러를 얼마나 잘 뽑았길래 궁금해서 구매했어요
확실히 다른 컬러들에 비해 뉴트럴하고 맑아서 여쿨이 쓰기엔 좋았어요
트루피치랑 시티핑크 중간 컬러라고 보면 될 것 같습니당

트루피치랑 시티핑크 사서 썼었는데 매트는 제형은 엄청 건조한 립 페인트같은 느낌이고,
글로스는 끈적한데 팁도 빳빳해서 매트 위에 너무 두껍게 올라가요..
그래서 가끔 매트립만 쓰고 글로스는 수분 글로스로 사용하는걸 더 추천드립니다

사용하면서 제일 어이없었던 부분은 진한 컬러일수록 내용물의 안료가 분리되더라구요?
다른 틴트도 그런건 있지만 얘는 컬러가 빤히 보이는데 분리되게 너무 잘보이니까 좀 그랬습니다..
사용 전에 팁으로 내용물 충분히 섞어주고 바르면 발색 자체에는 큰 문제가 없지만
정가 22,000원 생각하면 개인적으로 아쉬운 부분이었어요
샤넬 써보진 않았지만 쓰면 쓸수록  비싼게 비싼값하는 이유가 있지 않을까라는 생각이 계속 듭니당,,"
2026-08-21,A000000253122,63947164,2026.08.09,5,1,OFFLINE,[리필기획] 22N,A04,B05,"C02,C04",4,2430.0,0,0,Imkm,피부톤에 자연스럽게 맞는 22N 컬러라 데일리 메이크업에 사용하기 좋았어요. 퍼프로 얇게 두드리면 피부결을 균일하게 정돈해 주고 여러 번 덧발라도 비교적 깔끔하게 표현됩니다. 한 번에 많이 바르기보다는 얼굴 중앙부터 얇게 올린 뒤 필요한 부위만 추가하는 방식이 예뻤어요. 본품과 리필을 함께 준비할 수 있어 실용적인 기획입니다.
2026-08-21,A000000253122,63946970,2026.08.09,5,1,GIFT,[올영픽/리필+스틱증정기획] 19N,A01,B01,"C03,C08",4,2430.0,0,0,Giangtran,"피부톤에 자연스럽게 맞는 뉴트럴 계열 쿠션을 찾다가 사용해봤어요. 19N 컬러가 너무 노랗거나 핑크빛으로 치우치지 않아서 피부에 올렸을 때 비교적 자연스럽게 어우러졌습니다. 얇게 여러 번 덧바르면 원하는 정도로 커버력을 조절하기 좋았고, 리필까지 함께 구성되어 있어서 실용적이었어요. 잡티나 붉은 부분을 가볍게 정돈하면서 깔끔한 피부 표현을 하고 싶은 날 자주 손이 갈 것 같습니다."
2026-08-21,A000000260522,63858809,2026.08.07,5,0,NORMAL, ,A01,B05,"C04,C05",7,3834.0,1,0,멸종위기사랑,"자극적이지 않지만 세정력이 좋다 ?
이거 하나만으로도 제값 하는거 아닙니까
이렇게 할인해주거나 라이브로 할인 때려줄땐
재난 문자 알려주세요 생활 필수품이 된지 십년이 넘어가요.

강추템 ㅎㅎ"
2026-08-21,A000000259056,64204124,2026.08.14,4,0,NORMAL,[기획] 젤리 60g (+드링크 1병),A04,B06,"C05,C08",5,3672.0,0,0,0ㅅ0,다른 제품을 섭취했을 때처럼 잠에는 쉽게 잘 드는데 이것도 역시나 자주 깨는 건 어쩔 수 없는 것 같아요 🥲
2026-08-21,A000000259056,64127204,2026.08.12,5,1,GIFT,[기획] 젤리 60g (+드링크 1병),A04,B03,"C01,C02",3,2970.0,1,1,코지그레이스,"코자아 젤리는 빠른 수면을 위해서 !
코자아 드링크는 깊은 수면을 위해서 !
저는 둘다 필요해요  ~~
수면이 컨디션에 미치는 정도가
꽤 크기때문에..
코자아 자주자주 먹고 있어요 !
특히 일찍 출근해야해서 일찍 자야할때
큰 도움이 되고 있어요 ~~!"
2026-08-21,A000000259056,64045134,2026.08.11,5,1,GIFT,젤리기획세트(+10구미+틴케이스)*,A04,B03,"C01,C02",2,2430.0,1,1,코지그레이스,"몇통째 사먹었는지 엄청 많이 먹었어요..
찐찐 단골 입니다!! 😆
가족들에게도 많이 사드리고
주변에 추천도 많이 하고
코자아 단골중의 찐 단골이예요 ~
잠 잘오는 게 찐이고
맛도 있어요 !😋
저는 거의 두개씩 먹고 있어요~
먹고나면 얼마지나지 않아 잠이 오더라구요👍"
2026-08-21,A000000259056,64043777,2026.08.11,5,1,GIFT,[기획] 젤리(+10구미+틴케이스) *,A04,B03,"C01,C02",2,2430.0,1,1,코지그레이스,"중간에 깨서 다시 자기 어려울때나
낮잠을 조금 자버려서 밤에 바로 못 잘때나
다음날 일찍 일어나야되기 때문에
빨리 잠에 들어야 할때나
잠을 조절해야 할 때가 종종 있어요.,!!
그럴때 이거 두알 먹으면 
잠이 잘 오는 편이라서
챙겨먹고 있어요 !^__^"
2026-08-21,A000000259056,64033566,2026.08.10,5,1,GIFT,젤리기획세트(+10구미+틴케이스)*,A04,B03,"C01,C02",2,2430.0,1,1,코지그레이스,"주변에 코자아 추천을 많이 하구 있어요..
제가 먹어보고 좋아서 찐 추천이죠 !!
잠 때문에 힘들어하는 분 꽤 있어요 ~
잠 잘자야 하루가 편안하잖아요 !
틴케이스에 코자아 젤리 포장된것 몇개 넣어서
한번 먹어보라구 친구에게도 주기 딱 좋네요 😆"
2026-08-21,A000000259056,64032888,2026.08.10,5,1,GIFT,젤리기획세트(+10구미+틴케이스)*,A04,B03,"C01,C02",2,2430.0,1,0,코지그레이스,"잠들기 어려울때 도움 받고 있는 
멜라토닌젤리예요 !
기획행사할때 조금 많이 사버렸네요..
잘 먹을듯 해요..
소비기한은 통 하단에 적혀있는데
내년 5월 까지라서 다소 짧은 것 같은데..
그전에 다 먹을 것 같아요 !
이번에 10개 더주니깐 좋아요 😆"
2026-08-21,A000000259056,64024924,2026.08.10,5,1,GIFT,젤리기획세트(+10구미+틴케이스)*,A04,B03,"C01,C02",2,2430.0,1,0,코지그레이스,"잠의 중요성을 요즘 느끼고 있어서
잠은 꼭 잘 자려고 해요..
나이들수록 잠 못자는 분들이 꽤 많더라구요..
운동 많이하구 일 열심히하고 나서도
리커버리되려면 잠이 최고인것 같아요..!
자려고 누웠을때 못 잘때가 한번씩 있는데
최근엔 더 하구요..
코자아 도움 잘 받고 있습니다 😺"
2026-08-21,A000000259056,64033091,2026.08.10,5,1,GIFT,[기획] 젤리(+10구미+틴케이스) *,A04,B03,"C01,C02",1,1890.0,1,0,코지그레이스,"기획 증정으로 받은 틴케이스도 활용도가 좋아요..
여행갈때라던가 할때 코자아 젤리 넣어 가기 딱 좋네요..  잠자리 바뀌면 잠들기 더 어려워서 코자아 들고 가야하는데 소분해서 들고가기 번거러웠는데 ! 틴케이스에 포장된 코자아 넣고가면 딱 좋음 😆"
2026-08-21,A000000259056,63898477,2026.08.08,5,1,GIFT,[기획] 젤리(+10구미+틴케이스) *,A04,B03,"C01,C02",1,1890.0,1,1,코지그레이스,"잠 잘 자는게 중요해서 자주 구매해서 먹고있어요 !!
여러가지 제품 먹어봤는데 코자아가 저에게는 잘 맞았어요..!
수면시간도 그렇고 수면의 질도 중요해요..!
수면부족하면 누적되어서 힘들더라구요..
진짜 잘 자는게 중요하다고 느끼고 있어서
잠 잘 자려고 하는 편 입니다 !"
2026-08-21,A000000202771,64460266,2026.08.20,4,0,NORMAL,초코맛 40g 1팩,A04,B06,"C03,C04",0,5400.0,1,0,성격도피부도예민보스,"초코 덕후,, 초코 프로틴 하나씩 다 먹어보는 중인데 프로티원초코는 쏘쏘합니다. 말차는 꼭 우유랑 드시는 걸 추천드리구요. 유통기한이 맛별로 매우 상이합니다. 우유랑 물 권장 양이 다르더라구요. 재구매 아리송하지만 어떤 콘텐츠에서 성분적으로 좋은 제품이라고 추천하는 거 봐서 성분이 우선이신분들 추천합니다."
2026-08-21,A000000202771,64475504,2026.08.20,5,1,OFFLINE,곡물맛 40g 1팩,A01,B01,"C03,C04",2,2232.0,1,0,올리뷰과몰입,"잊지마세용! 꼭 우유랑 섞어드세요 꼭 
그래야 더 꾸수해옹 ㅎㅎ 완전 맛잇어메"
2026-08-21,A000000171423,63380684,2026.07.28,5,1,OFFLINE,더블기획 텐더블룸 향,A04,B05,"C02,C04",3,1260.0,0,1,Imkm,"염색과 드라이를 자주 해서 손상된 모발 때문에 구매했습니다. 일주일 정도 꾸준히 사용했더니 푸석했던 머릿결이 훨씬 부드러워졌어요. 헹군 뒤에도 모발이 엉키지 않고 차분하게 정돈되는 느낌이라 만족합니다. 텐더블룸 향도 은은하게 오래가서 기분 좋고, 대용량이라 오래 사용할 수 있어 가성비도 좋습니다. 손상모 케어용으로 추천합니다."
2026-08-21,A000000171423,63234110,2026.07.24,5,1,OFFLINE,텐더블룸+로지+브러쉬+바디키트,A04,B05,"C02,C04",3,1260.0,0,0,Imkm,"염색과 드라이로 손상된 모발에 사용했는데 한 번만 사용해도 머릿결이 훨씬 부드러워졌습니다. 헹군 후에도 모발이 엉키지 않고 차분하게 정리되며, 향도 고급스러워 오래 지속됩니다. 꾸준히 사용하니 푸석했던 머리카락에 윤기가 생겨 만족도가 높은 제품입니다."
2026-08-21,A000000171423,63227033,2026.07.24,5,1,OFFLINE,더블기획 텐더블룸 향,A04,B05,"C02,C04",3,1260.0,0,1,Imkm,염색과 열기구 사용으로 손상된 모발에 사용했는데 머릿결이 훨씬 부드러워졌습니다. 향도 고급스럽고 오래 지속되어 드라이 후에도 기분 좋은 향이 남았어요. 모발이 차분하게 정돈되고 윤기가 살아나 만족도가 높았습니다. 꾸준히 사용하면 손상 케어에 도움이 되는 제품입니다.
2026-08-21,A000000261065,64353120,2026.08.17,5,0,NORMAL, ,,,,2,1680.0,1,0,차가운마시멜로,레티날 크림을 따로 바르기 귀찮았는데 진정크림이랑 같이 섞어 바를 수 있게 나와서 너무 좋아요! 톡톡 두드린 후 중앙에 동그랗게 표시된 부분 누르니까 고르게 잘 나오네요. 밤에 바르고 잤는데 다음날 아침에 피부가 엄청 부드럽고 매끈해졌어요!!
2026-08-21,A000000139063,64496091,2026.08.21,5,0,NORMAL,[본품+리필] 라이트,,,,0,900.0,1,0,별빛하늘,"요즘 기초화장 후 선크림바른 이후에 사용하니 밀려서 최대한 기초를 생략한 후 선크림 바르고 가볍게 사용하면 깔끔하게 바를 수 있어요!! 워낙 건성이라 여름에도 촉촉하게 기초를 해주는데 기초 때문에 밀리더라고요. 
얇게 바르면 자연스럽게 얼굴이 화사해 집니다. 
현재 3년동안 이것만 쓰도 있어요!!!"
2026-08-21,A000000257580,64186974,2026.08.14,5,0,NORMAL,[단품] 선크림 50ml 1개입,A04,B02,"C01,C02",23,18360.0,1,0,복복핑,"선크림 바를 때 그 특유의 텁텁하고 하얗게 뜨는 느낌 제일 싫어하는데, 이건 진짜 듀아용..

처음 바를 때 살짝 시원한 느낌 돌면서 백탁은커녕 그냥 수분 크림 바른 것마저 티가 안 날 정도로 싹 스며들길래 기절할뻔함 

솔직히 바르고 나서 &#039;나 선크림 발랐나?&#039; 싶어서 다시 바를까? 라고 생각할 정도로 압도적으로 가벼움

이렇게 가벼운데 SPF50+ PA++++ 지수가 나온다는 게 과학적으로 설명이 되는지 의문ㅋㅋㅋ 연구원분들 진짜 고생하셨을 듯ㅋㅋ
덕분에 저는 행복소비했슨.."
2026-08-21,A000000257580,64327348,2026.08.17,5,0,NORMAL,[단품] 선크림 50ml 1개입,A03,B04,"C01,C08",13,10872.0,1,0,jirok222,"에어클라우드공법으로 가볍게 발려서 답답한 느낌이 앖었고 눈시림도 없어요!선크림이 끈적거리지않아서 가벼운 선크림 찾으시는분들께 추천드려요~~🫶🏻
많이 덧발라도 백탁없는것도 신기해요:)"
2026-08-21,A000000257580,64395986,2026.08.18,5,0,NORMAL,[단품] 선크림 50ml 1개입,,,,9,8280.0,1,1,Vialactea,"요즘 날씨가 더워서 무겁고 끈적이는 선크림은 손이 잘 안 갔는데, VT 피디알엔 에어 클라우드 선스크린은 사용감이 정말 가벼워서 마음에 들어요.
부드럽게 펴 발리고 피부에 빠르게 밀착되는 느낌이라 답답함이 거의 없어요.
촉촉함은 어느 정도 남아있으면서 번들거림이나 끈적임은 적은 편이라 마무리감도 깔끔해서 손이 자주 가고, 요즘 데일리 선스크림으로 사용중입니다.
아무것도 안 바른것처럼 가벼워서 좋아요."
2026-08-21,A000000257580,64209984,2026.08.14,5,0,NORMAL,[단품] 선크림 50ml 1개입,A03,B04,"C04,C05",8,7272.0,1,0,아삭수박,"VT는 워낙 리들샷으로 유명해서 선크림이 궁금했습니다.
기본적으로 백탁현상, 눈시림이 없어서 데일리로 손이 많이 가는 제품입니다. 선크림은 외출 시에 매일 바르기 때문에, VT같이 가벼운 제품이 좋더라고요."
2026-08-21,A000000257580,64354671,2026.08.17,5,0,NORMAL,[단품] 선크림 50ml 1개입,A02,B06,"C04,C08",7,6840.0,1,1,올영사또,"당장 이 하늘구름 해막이에 상을 내리거라! 👑☀️☁️

이 사또, 한 달 남짓 써 보니
이름처럼 가볍기가 꼭 하늘에 떠 있는 구름 한 조각 같도다.

얼굴에 펴 바르면
답답하거나 끈적이는 기색 없이 사르르 스며들어
더운 날에도 얼굴이 답답하다며 투덜거릴 일이 없었구나. 😌

보송하게 마무리되니
그 위에 분칠을 올려도 밀리거나 번들거림이 심하지 아니하여
분칠의 품격까지 한층 높여 주는 숨은 공신이 되었도다.

이 사또, 예전에는 해막이를 바르고 나면
파리 한 마리도 얼굴에 미끄러져 넘어질 만큼 번들거리곤 하였거늘,
이 물건은 손바닥을 대어도 깔끔하니
과인이 제법 사람답게 지내게 되었구나. 😏

여러 번 덧발라도 무겁지 아니하여
밖에서 햇볕을 오래 쬔 날에도 부담 없이 다시 바르기 좋았으며
매일 손이 가는 까닭을 알겠더이다.

이에 평하건대,
끈적임 없는 가벼운 해막이를 찾는 이들이라면
한 번 들이면 해가 뜰 때마다 찾게 될 물건이라 전하노라! 👑☀️☁️"
2026-08-21,A000000257580,64338741,2026.08.17,5,0,NORMAL,[단품] 선크림 50ml 1개입,A03,B01,"C01,C02",8,6840.0,1,0,뽀뇨뽀뇨,"스윙스 영상보고 너무 궁금해서 샀어요. 유기자차라 처음엔 하얗던 크림이 롤링할수록 수분크림처럼 촉촉하게 흡수돼서, 다 바른 후에는 백탁이 거의 없어요. 이름처럼 제형이 가볍고, 수분감있게 촉촉하고, SPF50+/PA++++라 자외선 차단도 든든해서 여름 데일리로 쓰기 괜찮아요."
2026-08-21,A000000264225,64525444,2026.08.21,5,0,NORMAL, 17 퓨어 페이지,,,,0,1800.0,1,0,showjeong,"커버력이 생각보다 좋아서 잡티나 붉은기도 깔끔하게 가려지고, 두껍게 뜨지 않아 피부 표현이 예쁘게 되는 쿠션이에요. 세미매트한 마무리감인데도 건조하거나 답답한 느낌 없이 촉촉하게 밀착되고, 바를 때 은은한 쿨링감도 있어서 요즘처럼 더운 날 사용하기 좋았어요. 무엇보다 시간이 지나도 무너짐이 지저분하지 않고 지속력이 좋아서 수정 화장을 자주 하지 않아도 되는 점이 마음에 듭니다. 데일리 쿠션으로 만족스러워요!"
2026-08-21,A000000264225,64518233,2026.08.21,5,0,NORMAL,21N 누디 페이지,A01,B05,"C01,C05",0,1800.0,1,0,러브굿,"디자인이 귀여워서 눈길을 끌던 쿠션이었는데 직접 보니 정말 귀여워요 ㅋㅋ
하늘색 노트를 연상시키는 아기자기한 디자인이 굿입니다👍🏻
독특한 점은 거울이 커요! 그리고 쿠션부분은 조금 작아요 퍼프를 예로 들자면 보통 쿠션이 손가락 세개가 들어간다면 밈즈는 두개 들어가는 정도입니다

사용감은 세미매트정도? 그리고 생각보다 커버력이 좋은 편이고 색상도 예뻐서 좋았어요 파운데이션 귀찮을때 팡팡 두들겨 바르면 쉽게 예쁜 피부표현 가능이라 좋아요~"
2026-08-21,A000000264225,64514142,2026.08.21,5,0,NORMAL,23 웜 페이지,A02,B05,"C03,C10",0,1800.0,1,0,오포유,"첫인상 및 발림성
얼굴에 처음 톡톡 두드릴 때 기분 좋은 쿨링감이 느껴져서 달아오른 피부 온도를 진정시켜 주는 느낌이 듭니다. 속은 건조하지 않게 촉촉함을 유지해 주면서도, 겉 마무리는 끈적임 없이 산뜻하게 픽싱되는 완벽한 세미매트쿠션이라 수부지나 지성 피부이신 분들도 부담 없이 쓰기 좋습니다.

커버력 및 피부 표현
상세페이지에서 강조하는 필터쿠션이라는 별명이 단번에 이해되는 제품입니다. 소량만 사용해도 붉은 기나 얕은 모공, 잡티들이 깔끔하게 가려질 정도로 커버력 우수합니다. 두껍고 텁텁하게 발리지 않고 피부에 얇게 밀착되어 원래 내 피부가 맑고 깨끗한 것처럼 보일 정도로 피부표현력 좋음이 이 쿠션의 가장 큰 장점입니다.

유지력 및 총평
외출 후 시간이 꽤 지났는데도 다크닝이나 무너짐이 거의 없을 정도로 지속력 우수합니다. &#039;24시간 지속력&#039;이라는 문구답게 아침에 베이스 메이크업을 하고 나가면 오후 늦게까지 수정 화장을 자주 할 필요가 없어서 매우 편리합니다. 시간이 지나면서 유분과 살짝 섞일 때도 지저분하게 뭉치지 않고 자연스럽게 예쁜 광이 돌아 만족스럽습니다. 케이스 디자인도 청량하고 예뻐서 파우치 필수템으로 추천합니다!"
2026-08-21,A000000264225,64512965,2026.08.21,5,0,NORMAL, 17 퓨어 페이지,A03,B01,"C03,C05",1,1800.0,1,0,콩이는콩이,"19호 쿨뮤트 라그시

색상 고민을 좀 했던지라 자세히 올려봄
목 색보단 반톤 밝고 핑크보단 뉴트럴하게 표현되는 베이스를 선호해서 17호에서 다크닝 오면 19호 정도로 픽스될 거 생각하고 17호로 골랐어요.
색상은 누런끼 없는 아이보리인데 생각보단 내츄럴하게 표현돼요. 밀착력 좋고 가볍고 얇게 발려서 굿. 촉촉하게 발려서 수정화장용으로도 편하게 들고 다니기 좋을 거 같아요."
2026-08-21,A000000264225,64493546,2026.08.20,5,0,NORMAL,21N 누디 페이지,A03,B04,"C01,C03",0,1800.0,1,0,올리브자몽,"번개 배송인줄 알았어요. 쓰던 쿠션 똑 떨어져서 급하게 올영에서 밈즈 브이로그 에어 커버 쿠션 주문했는데 당일배송 완전 좋네요. 
피부가 민감한데 이 쿠션은 들뜨지 않고 잡티와 트러블을 잘 커버해줘서 마음에 쏙 들어요. 
처음 써보는 쿠션이라 큰 기대 없었는데 얼굴도 환해 보이고 괜찮네요."
2026-08-21,A000000255696,63510963,2026.07.31,5,0,NORMAL,[거울증정기획] NEW 이븐 코랄,A04,B04,"C05,C09",2,1050.0,1,0,나융나,"*컬러는 플래시 키고 찍은 사진에 가까워요!

글로우립 좋아하는데 조금이라도 제형이 두껍고 끈적여지면 입술 위에 머리카락이 붙어서 너무 답답하고 불편해서 립밤으로 구매해봤습니다!!

부드럽게 발리면서 적당하고 은은하게 광이 돌아서 데일리로 사용하기에 부담스럽지 않았어요

사랑스러운 코랄 컬러로 시간이 지나면 컬러가 더 올라오는 타입이라 한 번 정도만 발라도 충분하더라구요 오래 쓸 거 같아요!!

용기도 누르면 나오는 특이한..?!? 느낌이라서 재밌어요
다음에는 다른 컬러 구매해볼게요!!

💗 추천 대상
-끈적이는 립 싫은 분
-컬러감과 광감 중요하게 여기는 분
-데일리하게 하나로 립 메이크업 끝내고 싶은 귀차니즘"
2026-08-21,A000000255696,63372251,2026.07.27,5,0,NORMAL,[거울증정기획] NEW 피그 카라멜,,,,4,750.0,1,0,Lanan,"컬러가 너무 예뻐요! ❤️ 레드 브라운 컬러라 얼굴에 자연스럽게 생기를 더해주고, 과하지 않은 발색이라 데일리로 사용하기 딱 좋습니다.

립밤이라 부드럽고 촉촉하게 발리면서 은은한 광택까지 예쁘게 표현돼요. 입술이 건조한 편인데 보습감이 오래 유지돼서 자주 손이 가네요.

무엇보다 가격이 부담 없어서 가성비가 정말 좋은 것 같아요. 이 가격에 예쁜 컬러감과 촉촉한 사용감까지 모두 만족스러워 재구매 의사가 있습니다. 패키지도 예뻐서 선물용으로도 추천하고 싶은 제품이에요! 😊💕"
2026-08-21,A000000255696,64490365,2026.08.20,5,0,NORMAL,[NEW/시나모롤에디션] 피오니 로즈,,B04,"C01,C06",4,744.0,1,0,akfl57****,아니 너무너무 귀여워요!!!! 박스부터해서 립밥에 있는 시나모롤까지! 제 최애 산리오 캐릭인데.. 색도 이쁘고.. 귀엽고 그냥 다합니다! 발랐을때 끈적임없고! 완벽해요.. 발림성도 굳굳 입니다♡
2026-08-21,A000000255696,63213784,2026.07.24,5,0,NORMAL,[거울증정기획] NEW 이븐 코랄,,,,9,600.0,1,0,LYU,"가격이 정말 저렴해서 부담 없이 구매했는데 기대 이상으로 만족스럽습니다. 발림성이 부드럽고 촉촉해서 입술에 편안하게 밀착되며, 끈적임 없이 자연스럽게 표현됩니다～
컬러도 너무 예쁘고 데일리로 사용하기 딱 좋은 색상이라 자주 손이 갑니다. 패키지도 귀엽고 퀄리티도 좋아서 가격 대비 정말 만족스러운 제품입니다. 앞으로도 계속 사용하고 싶고, 다 쓰면 재구매할 예정입니당~"
2026-08-21,A000000255696,63863639,2026.08.07,5,0,NORMAL,[LED키캡증정기획] NEW 이븐 코랄,A03,B02,"C02,C03",0,594.0,1,0,임지렁,촉촉하고 살짝 입술혈색 유지해줘서 잘쓰고 있어요 불빛키캡키링도 줘서 샀어요 ㅋㅋ 귀여워요!!
2026-08-21,A000000255696,64037754,2026.08.10,4,0,NORMAL,[LED키캡증정기획] NEW 애플 릿,A02,B03,"C01,C08",0,495.0,1,0,프리해라,"살짝 제 입술에는 촌스러운 핑크느낌이 ;; 
그래도 전혀 끈적이지않고  보습감은 좋아요 !!"
