수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-08-11,B000000263418,63776531,2026.08.05,5,1,GIFT,초코맛 40g 1팩,A02,B02,"C01,C02",5,4680.0,1,0,미미찹쌀떡,"성분 좋다고 해서 사봤슴요
일단 물 넣었고
맛은 먹자마자 에리스테롤 맛이 확 느껴쟈서 성분표 봤더니
역시나 드가있네요 미각천재 ㄷㄷ
워낙 성분도 ㅂㄹ인데 맛없는 초코프로틴 먹어본 입장에선
이건 성분도 ㄱㅊ고 맛이 없진 않음
그냥 달지않은 에리스테롤 맛 코코아 먹는 너킴?
1+1하면 사먹을 의향 있삼"
2026-08-11,B000000263418,63780699,2026.08.05,5,1,OFFLINE,[단독런칭] 얼그레이밀크티맛 40g 1팩,A03,B03,"C01,C02",2,3240.0,1,0,나망구리,"얼그레이 밀크티맛 새로 나왔길래 사봤어요
시판 제품들중에 새로운 맛이라 바로 사서 먹어봤는데 밀크티 맛의 구현은 꽤 괜찮은거같아요. 씹히는 것도 작지만 꽤 있고 단백질 함량도 20g으로 괜찮아요
근데 마지막에 먹을 땐 약간 느끼함..? 이 몰려오긴해요. 특유의 단백질맛은 아니고 밀크티 자체의 느끼함이라고 해야하나
쨋든 그래서 초코맛이나 미숫가루맛 위주로 먹고 진짜 질릴 때 한번씩 밀크티맛 먹어주면 좋을 것 같아요
성분면에서는 프로티원 단쉐를 제일 좋아하는데 앞으로도 다양한 맛 내주면 좋겟서요"
2026-08-11,B000000263418,63781137,2026.08.05,5,1,OFFLINE,초코맛 40g 1팩,A03,B03,"C01,C02",1,2520.0,1,0,나망구리,"진짜 프로티원 초코맛이 최애에요. 약간 뭐라고해야하지 단백질쉐이크 초코맛의 원조같다고 해야하나
다른브랜드 초코맛도 다 먹어봤는데 맛있긴 한데 항상 먹다보면 질리는 맛이 있어요. 근데 프로티원은 초코맛이 “정석”같아서 항상 다른거 질릴때 이걸로 돌아오게됨.
1+1세일할 때 무족권 쟁여야 하는 단쉐 중 하나로 추천합니다. 맛도 맛인데 성분도 제일 괜찮아오
사실 전 단백질보다 당류 낮은게 더 중요하다규 생각하는데 프로티원은 맛과 성분 둘 다 잡고있어요
단쉐 러버로서 단백질 쉐이크 입문한다? 프로티원 개추 ㅇㅇ"
2026-08-11,B000000263418,63918093,2026.08.08,5,0,NORMAL,초코맛 40g 1팩,A06,B04,"C02,C03",4,2232.0,0,0,오늘은뭘살까나,유튜브에샤ㅜ봤는데 성분은 좋다고 했음 근데 맛은..... 추구미가 초코인느낌
2026-08-11,B000000263418,63760527,2026.08.05,5,0,NORMAL,흑임자맛 40g 1팩,A03,B03,"C01,C06",1,2232.0,1,0,미리내1,"다욧중인데 단백질섭취를 위해 아침에 챙겨주고잇어요
만족합니다요"
2026-08-11,A000000261742,63895545,2026.08.08,5,0,NORMAL, ,A03,B01,"C01,C03",16,2520.0,1,0,리틀엘사,"&lt;구매동기&gt;
기존 세럼이 리뉴얼 되었다고 해서 구매했는데, 용량도 50+50mL 기획으로 나와서 넘 좋네요!! 
저는 수부지에 트러블성 피부인데, 트러블흔적+속건조가 
특히 요즘 고민이되어 메디힐 마데카소사이드 더마 세럼으로 구매해봤어요~! 평소 보라색 메디힐패드 만족하며 쓰고있던중이기도 했고, 기존 세럼에서 용량/성분까지 업그레이드된 제품이라고해서 믿음이갔어요! 
요즘 피부 컨디션이 쉽게 무너지는 편이라ㅠ 데일리로 사용할 흔적/진정세럼을 찾고 있었는데, 트러블 흔적도 효과가 좋다고하니 꾸준히 사용해보고 있는 중이에요!

&lt;제형/색상/향&gt;
제형은 물처럼 묽은 제형인데, 끈적임없이 가볍고 흡수가 빨라서 좋아요! 투명한 제형이라 피부에 얇게 펴 발리면서 여러 번 레이어드해도 답답한 느낌이 없었어요. 바른 후에는 금방 산뜻하게 마무리돼서 메이크업 전에 사용해도 밀림없어요~ 향은 은은한 병풀향으로 부담없이 느껴져 데일리로 잘쓰고있어요!

&lt;총평&gt;
요 제품 사용하면서 가장 만족스러웠던건! 피부가 예민한 날에도 자극없이 편하게 사용할 수 있었다는 점이었어요~!
다음날 아침에 피부가 완전 촉촉하고 약간 장벽을 회복한 느낌이었어요~ 논코메도제닉 테스트 완료로 저같은 트러블성 피부에도 안전할것같아 더 만족해요~ 사용감이 가벼워 계절에 크게 상관없이 손이 자주 갈 것 같고, 용량도 넉넉해서 아침저녁으로 꾸준히 사용하기 좋을것같아요!! 속건조 때문에 가볍고 흡수잘되는듯 세럼을 찾는 분들이라면 만족하면서 사용할 수 있을 것 같아요 :D"
2026-08-11,A000000249659,64075552,2026.08.11,5,0,NORMAL, ,A01,B03,"C01,C02",0,1800.0,1,0,iuudiw88,"수부지가 악건성이라 생각하란 유튜버 보고 리치한 크림 쓰기 시작했는데 진짜 좋더라고요 쓰던 거 다 써서 바르는 의료기기인 게 신기해서 샀고 봄 가을까지는 잘 썼고 특히 겨울에 잘 썼는데 좀 더워지니까 기름져서 못 쓰고 잘 보관 중입니당..ㅎ
겨울에 피부 뒤집어졌을 때 특히 잘 썼어요 

사용방법 : 
토너로 수분 공급 후 앰플 바르고
컨디션 안좋을 땐 앰플 생략하고 이 크림만 발라줬었는데 되직해서 수부지는 수분 잠가주는 느낌으로 소량만 펼쳐서 쫙쫙 붙여주는 느낌으로 발랐더니 잘 맞았어요"
2026-08-11,A000000260600,63920874,2026.08.08,5,0,NORMAL, ,A06,B02,"C02,C04",2,3240.0,1,0,hellospring,"유분기와 피지 케어 때문에 고민하다가 사용해보게 된 앰플이에요. 쫀쫀함이 약간 느껴지면서도 피부에 깔끔하게 수분감을 채워주는 가벼운 제형이라 부담 없이 바르기 좋더라고요. 향도 자극적이지 않고 은은해서 데일리로 쓰기 딱이었어요. 
피지 조절과 피부 장벽 케어에 도움을 주는 스쿠알란과 세라마이드, 콜레스테롤, 지방산 성분이 적절한 비율로 균형 있게 들어있어서 그런지, 바르고 나면 피부가 겉돌지 않고 차분하게 정돈되는 느낌이 들었어요. 번들거림은 잡아주고 촉박한 건조함 없이 수분 밸런스를 맞춰주니까 피지 케어에 확실히 만족스러웠답니다. 꾸준히 사용하니 피부 결이 한층 매끄러워지고 한결 깨끗해진 기분이라 마음에 들었어요."
2026-08-11,A000000261661,64023733,2026.08.10,5,1,GIFT,소프트 스크럽 샤워 글로브,A04,B03,"C01,C02",2,2520.0,1,0,코지그레이스,"사워타올은 시원하게 스크럽되는 걸 선호하는데
요거 진짜 시원해요 ~~!
깨끗하게 씻기는 기분 들어서 좋아요..!!
강도가 너무 세서 피부가 아픈정도 아니고
딱 적당히 시원한정도예요..!!
집에 진짜 시원한 샤워타올 있는데~
그건 드라이가 요거처럼 잘 되는제품이 아니라서
아쉬웠거든요 !
이건 물기도 빨리 말라서
깨끗하게 보관할 수 있어서 
그 부분이 진짜 마음에 들고
오래 사용할 것 같아요 !!
저의 사우나템 또 추가예요 😆
사우나템 추천영상에서 많이 봤던 제품이어서
궁금했었는데 다들 추천하는 이유를
알게 되었네요 !"
2026-08-11,A000000261661,63768110,2026.08.05,5,0,NORMAL,소프트 스크럽 샤워 글로브,A01,B05,"C01,C04",3,2232.0,0,0,쏘에,"작은 버전 구매하고 너무 좋아서 바로 구매 했습니다
물도 잘 마르고 !! 생각보다 자극이 있어요 그래서 민감하시면 절대 사용 하지 마세요"
