수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-08-27,전체,1,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414118ko.jpg?l=ko,20000,10000,50.0,482162,4.9,91,7,2,0,0,1,0,0,1,A000000223414,ALL
2026-08-27,전체,2,어노브,[4년 연속 1위] 어노브 딥 데미지 리페어 헤어 마스크 (트리트먼트/헤어팩) 320ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171423165ko.jpg?l=ko,42000,27900,33.6,90877,4.9,90,8,2,0,0,1,1,0,1,A000000171423,ALL
2026-08-27,전체,3,크런틴,[NEW] 크런틴 크런치볼 단백질쉐이크 대용량 500g 2통 2종 택1 (초코이즈백/콘플레이키),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=B000000263557,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/B00000026355748ko.jpg?l=ko,98000,98000,0.0,0,0.0,,,,,,0,0,0,0,B000000263557,ALL
2026-08-27,전체,4,어노브,[파워퍼프걸 콜라보] 어노브 딥 데미지 리페어 샴푸 500ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183059,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018305980ko.jpg?l=ko,34000,26800,21.2,24144,4.9,91,7,2,0,0,1,0,0,1,A000000183059,ALL
2026-08-27,전체,5,유시몰,[고불소] 유시몰 오리지널 티에디션 치약 자몽블랙티/라임&씨솔트 106g 더블기획(+스퀴저),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263519,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026351919ko.jpg?l=ko,22900,19300,15.7,37,4.9,92,8,,,,1,1,1,1,A000000263519,ALL
2026-08-27,전체,6,바이오더마,바이오더마 하이드라비오 토너 500ml 2입 기획 (2609),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263055,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026305502ko.jpg?l=ko,62400,37900,39.3,14482,4.8,86,11,3,0,1,1,1,1,1,A000000263055,ALL
2026-08-27,전체,7,이니스프리,[1+1] 이니스프리 레티놀 시카 모공 흔적 앰플 30ml 더블 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262817,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026281713ko.jpg?l=ko,48000,24900,48.1,3730,4.9,94,5,1,0,0,1,1,1,1,A000000262817,ALL
2026-08-27,전체,8,프로티원,프로티원 단백질쉐이크 파우치형 40g 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202771,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000202771197ko.jpg?l=ko,3900,3900,0.0,99016,4.8,86,9,4,1,1,0,0,0,1,A000000202771,ALL
2026-08-27,전체,9,메디힐,[업그레이드 리뉴얼] 메디힐 더마 패드 200매 대용량 기획 세트 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171427228ko.png?l=ko,39900,28900,27.6,79382,4.8,85,10,3,1,1,1,0,0,1,A000000171427,ALL
2026-08-27,전체,10,바이오더마,[8/26 공식 런칭] 바이오더마 아토덤 페이셜 로션 150ml 기획 (+파우치),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263075,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026307505ko.jpg?l=ko,36000,25400,29.4,29,5.0,97,3,,,,1,1,1,1,A000000263075,ALL
2026-08-27,전체,11,토르홉,[온열소금팩/화잘먹] 토르홉 사우난지앙 솔트마스크 90+7g 미니 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202947,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020294761ko.png?l=ko,31500,25800,18.1,8207,4.7,81,13,5,1,1,1,0,0,1,A000000202947,ALL
