수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-09-15,A000000263681,66255026,2026.09.12,5,0,NORMAL, ,A04,B04,"C02,C05",1,1008.0,1,0,김유키,토리든 이번 산리오 콜라보 대박인 거 같아요..제품이랑 우비 시나몬롤이 너무 잘 어울립니다ㅠ 수딩 크림도 좋은데 원래 단지형으로 된 거 보다 짜서 쓰는 걸로 나와서 넘 편하고 좋아요
2026-09-15,A000000263681,65725466,2026.09.04,5,0,NORMAL, ,A06,B04,"C01,C05",1,810.0,0,0,zeeesuu,"토리든 수딩크림은 정석 수딩크림입니다!

마무리감 깔끔하고 수분만 딱 채워주는 느낌이에요
가을 겨울에도 유분감 뿜뿜 하는 지성피부라면 추천드리는 제품..

저는 복합성이라 찬바람 불기 시작하면 다른 꾸덕한 크림으로 넘어가긴 할테지만 아직까진 수딩크림에 손이 가더라고욧
그리고 이런 수딩크림은 이래저래 활용도가 좋아서 쟁여두면 꾸준히 쓰더라고용 !

그리고 레티놀 쓸 때 수분 제품 위주로 같이 발라주면 좋다길래 같이 써주고 있는 편이에요
약간 수면팩 느낌으로 듬뿍 올려주고 자도 좋답니당"
2026-09-15,A000000263681,65615570,2026.09.03,5,0,NORMAL, ,A03,,"C04,C05",2,810.0,1,0,탄산뺀메론소다,"시나모롤 메쉬백 땜에 구매했어요!
크림은 무난한 히알 수딩 크림이에요. 암데나 막 바르기 쥬음

메쉬백이 궁금하신 분들 있을거 같아서 후기를 써봅니당

수영인들은 요런 샤워박스백 못참그든용
수영복, 수모, 수경, 비누곽 들어가고 살짝 남아요
미니공병에 샴푸, 트리트먼트까지 넣으면 될거 가타요
딱 샤워장에 걸어놓는용
수영인들 ㄱㄱㄱ"
2026-09-15,A000000263022,66359242,2026.09.14,4,0,NORMAL, [산리오] 히알루론산 마스크 10+1매,A02,B01,,0,1008.0,1,0,올챙이될고야,"다 찌그러져서 왔지만 유통과정에서 생긴 문제니까 패스
토리든 팩은 너무좋아요 촉촉하고 자극없고 밀착력도 나름 좋아서 평상시에 자주 사용하고 있습니다 굳!"
2026-09-15,A000000263022,66346585,2026.09.14,5,0,NORMAL, [산리오] 히알루론산 마스크 10+1매,A02,B01,C03,0,792.0,1,0,여울이2,"매번 구매합니다 가격대비 좋아서 꾸준하게 사용중이에요
좋아요"
2026-09-15,A000000262602,65274368,2026.08.31,5,0,NORMAL, 세럼 30ml 더블(+시나모롤 파우치),A03,B01,"C01,C04",2,1575.0,1,0,시나모롤광인,"* 수부지, 평소 손등 테스트 해 보고 유분감 느껴지면 안 쓰는 사람 *
1. 수분 세럼이라 자극감 1도 없음
2. 왜 화장 전에 발라주는 걸로 좋다고 바이럴 하는지 써 보니까 느껴짐
3. 가볍고 여러 번 레이어링 해 주기 좋음, 여름보단 겨울 추천
4. 앰플이 아니라 세럼인 거 치고는 줄줄 흐르는 맑은 콧물 제형

이거 아니어도 수분 세럼, 앰플 많아서 솔직히 안 사도 됐었는데 시나모롤 때문에 구매함... 근데 만족함!"
2026-09-15,A000000262602,66077070,2026.09.09,5,1,OFFLINE, 세럼 30ml 더블(+시나모롤 파우치),A04,,,1,1512.0,1,0,토마토무침,"일주일 동안 사용해 봤는데 화장 잘먹고 촉촉해요. 
유명해서 사봤는데 마음에 들어요"
2026-09-15,A000000262912,66201526,2026.09.11,5,0,NORMAL, [산리오] 150ml+150ml+스티커,A04,B03,"C02,C05",0,792.0,1,0,딱복러버,항상 토리든 폼클렌징 쓰는데 산리오 콜라보해서 귀여운 포스티잇이랑 스티커도 받아서 기분이 좋네요
2026-09-15,A000000147779,65341348,2026.09.01,5,0,NORMAL,[단품]더블치즈,A07,B01,"C02,C03",1,1890.0,1,0,긴나꽁,"딜라이트의 근본은 베이글칩이라 생각…딜라이트 시리즈 다 먹어본 사람의 맛 추천-피자, 허니, 갈릭, 옥수수, 더블치즈, 애플코코 -&gt;이 맛들 선택하면 후회 없을겁니다…2+1할때 구매해보세요
난 이 중에 3개 고르면 피자 허니 더블치즈..하나만 더 하면 애플코코"
2026-09-15,A000000147779,66395594,2026.09.15,5,0,NORMAL,[단품]초코시나몬,A03,B01,"C01,C02",0,1800.0,1,0,홀리몰리올리몰리,"바삭한 초코우유의 맛이 느껴지는 초코시나몬!
베이글칩 라인의 식감은 달고나 빼곤 바삭바삭 느좋💕

개인적으로 진짜 초콜릿이나 초코우유만큼 단맛이 강하진 않아서 두루두루 먹기 좋은 맛일 거 같아요

행사하고 오특일 때 두루두루 다양하게 사놓고 가장 입맛에 잘 맞는 거 위주로 구매하는 게 팁이라면 팁입니다

오특 자주 뜨는 편이라 그때 이것저것 사 먹어 보세요!!
저한텐 최애인데 누군가는 별로라고 말한 후기더 봤어서
1+1, 2+1 행사 중 오특까지 떴을 때 사보고 최애군단들 골라서 구매중이에오"
