수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-08-25,전체,1,어노브,[4년 연속 1위] 어노브 딥 데미지 리페어 헤어 마스크 (트리트먼트/헤어팩) 320ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171423165ko.jpg?l=ko,42000,27900,33.6,90696,4.9,90,8,2,0,0,1,1,0,1,A000000171423,ALL
2026-08-25,전체,2,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414117ko.jpg?l=ko,20000,10000,50.0,480367,4.9,91,7,2,0,0,1,0,1,1,A000000223414,ALL
2026-08-25,전체,3,아이깨끗해,[NEW] 아이깨끗해 미니 50ml 2입 헬로키티 기획 (+헬로키티 키캡키링 증정),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000265034,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026503401ko.png?l=ko,16300,16300,0.0,0,0.0,,,,,,0,0,0,1,A000000265034,ALL
2026-08-25,전체,4,메디힐,[8/25 하루특가/업그레이드 리뉴얼] 메디힐 더마 패드 200매 대용량 기획 세트 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171427228ko.png?l=ko,39900,28400,28.8,79241,4.8,85,10,3,1,1,1,1,1,1,A000000171427,ALL
2026-08-25,전체,5,어노브,[파워퍼프걸 콜라보] 어노브 딥 데미지 리페어 샴푸 500ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183059,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018305980ko.jpg?l=ko,34000,26800,21.2,24105,4.9,91,7,2,0,0,1,0,0,1,A000000183059,ALL
2026-08-25,전체,6,에이프릴스킨,[피지순삭/요철삭제] 에이프릴스킨 당근클렌징밤 90ml 기획 (+미니밤 2개 증정),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202472,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020247265ko.png?l=ko,21000,18900,10.0,12400,4.7,82,12,4,1,1,1,1,0,1,A000000202472,ALL
2026-08-25,전체,7,딜라이트 프로젝트,[8월올영픽]딜라이트 프로젝트 명인 찹쌀오징어채부각 3종 택1 (오리지널/청양마요/스리라차마요),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000216088,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021608827ko.jpg?l=ko,4900,3190,34.9,15431,4.8,87,8,3,1,1,1,1,0,1,A000000216088,ALL
2026-08-25,전체,8,바이오가,[8월올영픽/대용량] 바이오가 등드름 바디워시 베타인살리실레이트 1000ml 단품/기획(+바디미스트 20ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000238525,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023852550ko.png?l=ko,25500,21600,15.3,8022,4.8,85,9,4,1,1,1,1,0,1,A000000238525,ALL
2026-08-25,전체,9,비플레인,[8월올영픽/2천만돌파]비플레인 녹두 약산성 클렌징폼 160ml 더블 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260522,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026052210ko.jpg?l=ko,26000,23700,8.8,19274,4.9,89,8,2,0,0,1,1,0,1,A000000260522,ALL
2026-08-25,전체,10,플루니,플루니 스무디 5가지맛 버라이어티팩/번들팩 (그린/퍼플/레드벨벳/핑크/마일드그린),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=B000000257947,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/B00000025794713ko.jpg?l=ko,42500,33150,22.0,117,4.5,73,15,6,,7,0,1,0,0,B000000257947,ALL
2026-08-25,전체,11,넘버즈인,[8.25 하루특가/단독신상] 넘버즈인 3번 보들보들 결 화잘먹 로션 150ml 기획 (+50ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263447,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026344731ko.jpg?l=ko,27000,20300,24.8,11,4.7,82,9,9,,,0,1,1,1,A000000263447,ALL
2026-08-25,전체,12,프로티원,프로티원 단백질쉐이크 파우치형 40g 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202771,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000202771197ko.jpg?l=ko,3900,3900,0.0,98281,4.8,86,9,4,1,1,0,0,0,1,A000000202771,ALL
2026-08-25,전체,13,딜라이트 프로젝트,[8월올영픽]딜라이트 프로젝트 단백질쉐이크 45g 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208162,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020816267ko.jpg?l=ko,3900,3900,0.0,45790,4.8,90,7,3,0,0,0,0,0,1,A000000208162,ALL
2026-08-25,전체,14,연작,[리필기획/NEW] 연작 스킨 퍼펙팅 베이스 프렙 실키 쿠션 리필 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263376,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026337603ko.jpg?l=ko,45000,36900,18.0,22,4.9,96,,4,,,1,1,1,1,A000000263376,ALL
2026-08-25,전체,15,어노브,[파워퍼프걸 콜라보] 어노브 실크 헤어 오일 에센스 70ml 더블 기획 (텐더블룸/웜페탈),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171422,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A00000017142275ko.jpg?l=ko,35000,28900,17.4,36420,4.8,87,10,2,0,0,1,0,0,1,A000000171422,ALL
