수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-09-05,전체,1,메디힐,[15년 연속 1위/7일 한정판매] 메디힐 에센셜 마스크팩 10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414124ko.png?l=ko,20000,9900,50.5,496090,4.9,91,7,2,0,0,1,1,1,1,A000000223414,ALL
2026-09-05,전체,2,어노브,[9/5 하루특가] 어노브 딥 데미지 리페어 헤어 마스크 (트리트먼트/헤어팩) 320ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171423171ko.jpg?l=ko,42000,26900,36.0,92810,4.9,90,8,2,0,0,1,1,0,1,A000000171423,ALL
2026-09-05,전체,3,에스트라,[9/5 하루특가] 에스트라 아토베리어365 크림 80ml 기획(+토너25ml+클렌징폼3g*3EA),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261864,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026186408ko.jpg?l=ko,33000,23500,28.8,39301,4.9,90,7,2,0,1,1,1,0,1,A000000261864,ALL
2026-09-05,전체,4,메디힐,[9/5 하루특가/산리오캐릭터즈 에디션] 메디힐 더마 토너패드 100+100매 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262413,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A000000262413233ko.jpg?l=ko,39900,27400,31.3,82229,4.8,86,10,3,1,1,1,1,1,1,A000000262413,ALL
2026-09-05,전체,5,웰라쥬,[스테디셀러 특가] 웰라쥬 리얼 히알루로닉 블루 100 앰플 100ml 기획 (+60ml 리필+수딩크림 30ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026142340ko.jpg?l=ko,50000,29300,41.4,21702,4.8,89,8,2,0,0,1,1,0,1,A000000261423,ALL
2026-09-05,전체,6,비플레인,[9/5 하루특가] [2천만돌파] 비플레인 녹두 약산성 클렌징폼 160ml 더블 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260522,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026052213ko.jpg?l=ko,26000,22600,13.1,20955,4.8,89,8,2,0,0,1,1,0,1,A000000260522,ALL
2026-09-05,전체,7,아누아,[9월 올영픽/산리오캐릭터즈 콜라보] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30ml 더블기획(+시나모롤 파우치),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262602,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026260213ko.png?l=ko,57500,26900,53.2,23094,4.8,85,10,4,1,1,1,1,0,1,A000000262602,ALL
2026-09-05,전체,8,라로슈포제,[9/5 하루특가] 라로슈포제 시카플라스트 밤 B5+ 200ml기획 (+1.5ml+시카토너50ml+히알루세럼1.5ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263017,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026301704ko.jpg?l=ko,72000,49800,30.8,39546,4.8,87,9,3,1,1,1,1,0,1,A000000263017,ALL
2026-09-05,전체,9,프로티원,[9/5 하루특가] [1+1] 프로티원 단백질쉐이크 파우치형 40g 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202771,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000202771200ko.jpg?l=ko,3900,3680,5.6,103772,4.8,86,9,4,1,1,0,1,0,1,A000000202771,ALL
2026-09-05,전체,10,정샘물,[스테디셀러 특가/미니쿠션 증정] 정샘물 에센셜 스킨 누더 쿠션 한정 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000139063,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0013/A000000139063181ko.jpg?l=ko,48000,37920,21.0,39607,4.7,81,13,4,1,1,1,1,0,1,A000000139063,ALL
2026-09-05,전체,11,달바,[26년 신형/보습광채] 달바 퍼스트 스프레이 세럼 펩타이드 100ml 더블기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000259555,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025955528ko.png?l=ko,59800,31900,46.7,54954,4.9,91,7,2,0,0,1,1,0,1,A000000259555,ALL
2026-09-05,전체,12,토리든,[7일특가/올영픽] 토리든 다이브인 저분자 히알루론산 세럼 50ml 리필 기획(+50ml 리필+자석인형) (시나모롤),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263664,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026366409ko.png?l=ko,36000,25550,29.0,2978,4.9,91,7,2,0,0,1,1,0,1,A000000263664,ALL
2026-09-05,전체,13,에스네이처,[스테디셀러 특가/9월올영픽/헬로키티] 에스네이처 아쿠아 스쿠알란 수분크림 60ml더블기획(+헬로키티키캡키링),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263782,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026378289ko.png?l=ko,43000,20900,51.4,58923,4.8,86,10,3,1,1,1,1,0,1,A000000263782,ALL
2026-09-05,전체,14,클리오,[9/5 하루특가] [NEW/단종부활템 재출시] 클리오 프로 아이 팔레트 에어 단품/기획 (+싱글섀도우 증정),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000188988,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A000000188988157ko.jpg?l=ko,34000,21700,36.2,42078,4.8,85,12,3,0,0,1,1,0,1,A000000188988,ALL
2026-09-05,전체,15,바이오던스,[스테디셀러 특가/7+1/산리오 굿즈] 바이오던스 리얼 딥 마스크 7+1매 기획 (콜라겐/세라놀) (+헬로키티/포차코),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261842,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026184212ko.jpg?l=ko,35000,27900,20.3,6794,4.8,85,10,3,1,1,1,1,0,1,A000000261842,ALL
2026-09-05,전체,16,마녀공장,[스테디셀러 특가/최미나수PICK/블랙헤드1등] 마녀공장 퓨어 소이빈 클렌징오일 200ml 2입 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000253617,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025361759ko.jpg?l=ko,37000,22500,39.2,58289,4.8,86,10,3,0,0,1,1,0,1,A000000253617,ALL
2026-09-05,전체,17,릴리바이레드,[9/5 하루특가] 릴리바이레드 러브빔 치크밤 20종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137964,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0013/A00000013796481ko.jpg?l=ko,13000,8400,35.4,52326,4.8,84,12,4,0,0,1,1,0,1,A000000137964,ALL
2026-09-05,전체,18,셀리맥스,[잡티미백/TXA] 셀리맥스 트라넥삼산 브라이트닝 크림 랩핑 마스크 5매 기획 (+1매),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000240462,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024046221ko.jpg?l=ko,26800,20730,22.6,3392,4.9,91,6,2,1,0,1,1,0,1,A000000240462,ALL
2026-09-05,전체,19,어노브,[파워퍼프걸 콜라보] 어노브 딥 데미지 리페어 샴푸 500ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183059,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018305984ko.png?l=ko,34000,25730,24.3,24815,4.9,91,7,2,0,0,1,1,0,1,A000000183059,ALL
2026-09-05,전체,20,어노브,[파워퍼프걸 콜라보] 어노브 실크 헤어 오일 에센스 70ml 더블 기획 (텐더블룸/웜페탈),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171422,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A00000017142280ko.jpg?l=ko,35000,27300,22.0,37134,4.8,87,10,2,0,0,1,1,0,1,A000000171422,ALL
2026-09-05,전체,21,셀리맥스,[단독기획/모공탄력] 셀리맥스 더 비타 A 레티날 샷 타이트닝 부스터 15ml 기획(+3ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250199,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025019934ko.jpg?l=ko,30000,20790,30.7,3676,4.8,85,10,4,1,1,1,1,0,1,A000000250199,ALL
2026-09-05,전체,22,아누아,[수지 PICK/한정기획] 아누아 피디알엔 히알루론산 수분 캡슐 미스트 100ml 2입 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000247773,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024777320ko.png?l=ko,70000,31490,55.0,7017,4.6,78,12,6,1,2,1,1,0,1,A000000247773,ALL
2026-09-05,전체,23,라로슈포제,[9월 올영픽/데일리장벽케어] 라로슈포제 시카플라스트 멀티 리페어 크림 100ml 기획 (+시카에센스 7.5ml*2),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263019,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026301905ko.jpg?l=ko,52000,37440,28.0,20230,4.8,84,10,4,1,1,1,1,0,1,A000000263019,ALL
