수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-07-29,A000000223414,63415208,2026.07.28,5,0,NORMAL,마데카소사이드 흔적 리페어 10+1매,A01,B06,"C01,C05",0,3672.0,0,0,정혜란,"시트 촉촉하고 핏하게 잘 맞아서 좋아요
에센스도 낭낭해서 좋아요"
2026-07-29,A000000223414,63155288,2026.07.22,5,0,NORMAL, 티트리 진정수분 1매,A01,B04,"C07,C09",3,3672.0,1,1,보노밍,저렴해서 피부 진정케어할 때 사용해요 일단 가격이 저렴해서 막쓰기 좋음 확실히 순해서 조아요
2026-07-29,A000000243677,63399795,2026.07.28,5,0,NORMAL, ,A03,B01,C08,0,792.0,1,0,고냠미다,사진만 찍고 못 써봤는데 아직 집에서 차짖 못했어요.. 어디갘ㅅ지 내 화장품..
2026-07-29,A000000243677,63283501,2026.07.26,5,0,NORMAL, ,A03,B06,"C04,C05",1,792.0,0,0,올영야홍,"자극적이지않고 촉촉함이 오래가서 좋아요
극건성이신분들 추천하는 비타민앰플"
2026-07-29,A000000243677,63175542,2026.07.23,5,0,NORMAL, ,A03,B02,"C01,C05",0,660.0,1,0,아에이오우dk,좋다고해서 써봤는데 좋네요 자극없이 피부 진정도되고 미백관리에 좋늠
2026-07-29,A000000258830,63293858,2026.07.26,5,0,NORMAL, ,A03,B05,"C06,C09",2,2952.0,1,0,아띠앙,"지복합성 피부이지만 너무 수분만 채우면 유수분 밸런스가 깨지는지 땅땅한 여드름이 나더라구요
그래서 유수분 밸런스를 맞출수 있는 크림 써봤는데
가볍게 발라는데 금방 보습감이 날아가지 않아서
피부가 편안하고 당기지 않아서 좋아요"
2026-07-29,A000000258830,63292020,2026.07.26,5,0,NORMAL, ,,,,1,2520.0,1,0,미플러,"여름에는 덥고 습해서 무거운 크림은 손이 잘 안 가는데 이 제품은 발림성이 좋아서 손이 자주 가네요 

크림인데도 답답하거나 끈적이는 느낌이 적고 부드럽게 발려서 한여름  보습크림으론 딱이죠

요즘 에어컨을 계속 틀다 보니 피부는 건조한데 겉은 또 땀 때문에 답답한 날이 많았는데 이럴 때 수분감과 보습감을 채워줘서 피부 컨디션 관리하기 좋았어요

촉촉함은 오래 유지되면서 메이크업 전에 발라도 밀림 없이 피부 표현이 예쁘게 올라와 화잘먹 크림으로 만족하며 사용하고 있어요"
2026-07-29,A000000258830,62579351,2026.07.09,5,0,NORMAL, ,A03,B01,"C01,C09",2,1620.0,1,0,까눌레379,"✔️보습? 믿고 쓰는 피지오겔
✔️꾸덕꾸덕, 유분기 채우기에 좋은 제품

💛유분을 채워주는 제품
꾸덕꾸덕하고 무거운 느낌이예요 확실히 순하고 피부에는 건강한 제품이라는게 성분에서도, 체감도 잘 됩니다 다만 유분기가 높은 제품이라 좁쌀이 올라온다는 평이 많았어요ㅠ 지성이신 분들은 피하거나 바디에 사용해도 괜찮을 것 같아요

💛리제너레이티브와 비교
-DMT : 꾸덕꾸덕, 유분 충전, 무거운 발림성
-DMT 리제너레이티브 : 몽글몽글, 수분+유분 충전, 중간 발림성"
2026-07-29,A000000258830,62777250,2026.07.14,5,0,NORMAL, ,A01,B02,C05,1,1260.0,1,0,율무팥,피부장벽이 무너졌는지 자꾸 피부가 뒤집어져서 구매해봤어요! 유분감이 느껴져서 여름은 조금 부담스럽지만 사계절 무난하게 쓰기 좋은 제품같아요. 저는 여름이라 저녁에만 가볍게 발라주는데 피부가 조금씩 회복되는 느낌이라 만족합니다 ㅎㅎ
2026-07-29,A000000258830,63029057,2026.07.19,5,0,NORMAL, ,A03,B02,"C03,C05",0,810.0,1,0,빽찌,"1. 낭비 없는 알찬 구성과 훌륭한 가성비
가장 눈에 띄는 장점은 단연 50ml 토너가 포함된 기획 구성입니다. 100ml 크림 본품만으로도 데일리로 쓰기 넉넉한 용량인데, 50ml라는 꽤 큰 용량의 토너가 함께 들어있어 체감되는 단가 하락 효과가 큽니다. 이 정도 사이즈면 여행용 파우치에 챙겨 다니거나, 본품 구매 전 충분히 테스트해 보기 완벽한 용량입니다. 합리적인 가격에 스킨케어 2단계를 모두 챙길 수 있어 객관적으로 아주 실용적이고 효율적인 소비였습니다.
2. 겉돌지 않는 밀착 보습과 발림성
&#039;리제너러티브(재생)&#039;라는 이름 때문에 텍스처가 너무 무겁거나 답답하지 않을까 걱정했지만, 기우였습니다. 피부에 닿자마자 부드럽게 녹아들며 얇게 밀착되는 제형이라 겉도는 느낌 없이 깔끔하게 흡수됩니다. 유수분 밸런스를 절묘하게 맞춰주어 과도한 유분기나 끈적임 없이 피부 속당김을 확실하게 잡아줍니다.
3. DMT 라인만의 탁월한 장벽 진정 효과
DMT(Daily Moisture Therapy) 라인의 핵심인 피부 본연의 방어력 강화 효과를 제대로 느낄 수 있었습니다. 며칠간 아침저녁으로 꾸준히 발라보니, 외부 자극에 쉽게 예민해지고 붉어지던 피부가 한결 편안해지고 탄탄해진 것이 체감됩니다. 증정된 토너로 먼저 수분길을 열어주고 크림으로 덮어주니 보습 유지력이 훨씬 길어지는 시너지 효과도 훌륭합니다.
총평
제품 본연의 뛰어난 보습력은 기본이고, 증정품의 실용적인 용량까지 모두 챙긴 군더더기 없는 기획 세트입니다. 불필요한 지출 없이 검증된 성분과 확실한 가성비를 꼼꼼하게 따지시는 분들이라면 이번 기획 세트가 품절되기 전에 꼭 쟁여두시길 추천합니다."
