수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-08-24,A000000208162,64352347,2026.08.17,5,0,NORMAL,[포켓몬에디션]너티초코 2입기획,A02,B03,C01,5,2952.0,0,0,뿌요뿌아,맛도 무난하게 맛있는 초코맛이고 기획도 귀여워서 만족스러웠습니다
2026-08-24,A000000208162,64588613,2026.08.23,5,1,GIFT,고구마미숫가루 45g,A01,B01,"C02,C09",1,2232.0,1,0,루루롱,"맛있었어요
배불러서 다 못먹고 남은 거 버렸어요
포만감 좋습니다"
2026-08-24,A000000208162,64585573,2026.08.23,5,1,GIFT,너티초코 45g,,,,1,2100.0,1,0,그레이스03232,"견과류까지 씹히는 풍성한 토핑이 좋은 딜라이트프로젝트 너티초코맛 단백질쉐이크에요
 토핑도 토핑이지만 진한 초코맛때문에 더 좋아하게된 것 같아요
 너티초코맛도 맛있었지만 딜라이트프로젝트 던백질쉐이크는 뭘 선택해도 실패확률이 적어서 좋아해요"
2026-08-24,A000000171427,64547333,2026.08.22,5,0,NORMAL,콜라겐 탄력채움 패드 100매,A01,B01,"C03,C04",12,8280.0,1,0,올리뷰과몰입,"회사에서🤬스트레스 받으면 전 올리브영을 가요💨💨
이날도 어김없이 올리브영들어가서 구경하면서
스트레스 지수 낮추고 있엌ㅅ는데 

메디힐 패드가 쭈욱 나열되어 있더라구요? 
늘 보던 재푼이라서 뭐 하나 사볼까 고민하다가 
아니 한개씩 사면 언제 이걸 다 사보긴 할까? 싶도라구요
그라서 그냥 라인별로 싹 구매했어요
쇼핑백애 들고 나오는데 진짜 그 희열을 잊지 못해요 ㅋㅋ

콜라갠 탄력라인도 데일리로 쓰기 좋았러요!! 
화장대에 메디힐 패드가 좌르르 깔려있는거 보면 
그렇개 행복해요 

행복 별거 없더라구요"
2026-08-24,A000000263020,64579587,2026.08.22,5,1,OFFLINE,S04 오트 모카,,,,34,488.0,1,0,kidg****,너무 예뻐오 .. 블러셔 광인데 이건 진짜 최고 ♥️ 지속력 짱 색깔 짱 사용법도 짱 !!!! 리퀴드인데도 뜨는 것도 없고 바르면 그냥 부드럽게 올라갑니다 .. 꼭 사세요 꼭 ...
2026-08-24,A000000263020,64656671,2026.08.24,5,1,OFFLINE,S01 마멀레이드,,,,34,440.0,1,0,dbsco****,"⭐️!!매장에서 테스트 하고 감명 받아서 씁니다!! (감명받을때만 길게 쓰는 사람) ⭐️
결론 : 오늘 당장. 오특 고민중인사람. 빨리 사세요. 11시간 남음..... (전 근처 매장가서 하나 더 살거예요..)

저는 매장에서 다 발색해보고 마멀레이드 구매했어요! 
베이스 하나도 안까지고 세럼제형인데도 커버력까지 있어서 원래 볼따구가 뽀얗고 생기있어보여요 ㅠㅠ 😭😭


★컬러⭕️ -  커버력이 높아서 색이 진할 줄 알았는데 하나도 안과하고 진짜 보이는 컬러 그대로 올라옴! 봄웜부터 불타는 고구마 극혐하는 사람들 칙칙함 커버하고 싶은 사람들은 베이스로 무조건 마멀레이드 깔아보세요!!

★피부표현⭕️ - 블러셔에서 피부표현을 기대한적 없는데..(블러처리하는 파우더블러셔제외) 사실 볼 피부가 좋아보아야 다 좋아보이잖아요...? 그 사실을 알면서도 베이스만 신경썼던 것임... 어뮤즈 이후로 블러셔 기준바뀜 


★드디어 정신차린(?) 어뮤즈 꽤나 예쁜패키지에 꽤나 가성비 넘치는 용량!!!! ⭕️

어뮤즈가 패키지로 유명하면서도 호불호가 갈렸는데 (완전 호는 아니었던 사람.. 저요) 얘는 진짜 용량/제형/패키지 모두 그 값하는 느낌입니다! 저 로레알 이런데서 나온줄... 거기다 세일해서 만원대면 제형대비 가성비 인정합니다. 합격... 

아맞다 브러쉬가 엄청 모가 길고 부들부들해서 닿는 느낌이 좋네여,,,,,

아, 근데 하나 아쉬운건 찐찐 쿨 컬러는 우베라 하나같아서 아숩 ㅠㅠㅠㅠㅠ 더내조요 어뮤즈…"
2026-08-24,A000000263020,64657385,2026.08.24,5,0,NORMAL,S05 우베라,,,,27,300.0,1,0,댕댕이여러분,"세럼광이라길래 궁금함을 참지 못하고 오늘드림으로 시켜버림.... 근데 우베 컬러 과하지 않게 잘뽑았네요?
어뮤즈 오랜만에 칭찬해... 
촉촉이인데 끈적이거나 베이스 까지거나 이런것도 없어서 오래 잘쓸것 같고 복숭아색도 매장가서 한번 봐야겠음요"
2026-08-24,A000000263020,64655692,2026.08.24,5,0,NORMAL,S04 오트 모카,A02,,"C02,C08",31,240.0,1,0,크림카랴멜티,"나같경 가을웜....아묻따 오트모카,,,,,,들이세요,,,,,
리뷰 많이 없길애 고민하다가 오트모카 샀는데 최고의 선택💖
뽀용 블러셔 자체가 저랑 안 어울리는데 오트모카는 진짜 건강한 혈색 컬러 같아요 ! 건강하게 혈색주기 좋을 것 같아서 윤곽 잡기용으로도 써볼까 합니다
진짜 쫀득촉촉 제형인데 너뮤 신기해요 !!!!
처음에 하나만 사봐야지 했큰데 다크서클 가리는 컬러도 사봐야겠어요 아니 그냥 드래곤볼 할ㅋ가봐여,,,,,"
2026-08-24,A000000263020,64627071,2026.08.23,2,1,OFFLINE,P01 바닐라 쉘,,,,18,132.0,0,0,injakko****,패키지는 고급스럽고 예뻐서 좋은데 바닐라 쉘 색상이 피부 하얀 분들은 발색할때 좀 누렇고 흙빛 돌아서 별로예요 다른 리퀴드 블러셔랑 섞어발라야 예쁜느낌…
2026-08-24,A000000263020,64657974,2026.08.24,5,1,OFFLINE,P02 로즈 차이,,,,19,120.0,1,0,hjina****,"블러셔에 관심 없던 저를 블러셔 집착녀로 만들어 준 제품입니다!!
바를 때마다 지인들이 블러셔 뭐 발랐냐고..
무슨 블러셔가 이렇게 지속력도 좋고 예쁜 광이 나냐고 하더라구요 🥺
광이 인위적이지 않고 아주 촉촉한 ★세럼★을 바른 것 같아,
진짜 말 그대로 스킨케어링 블러쉬예요!!
저는 전 색상 드래곤볼 모으러 또 결제 갈기러 가볼게요 총총.."
