수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-09-08,A000000264925,66027413,2026.09.08,5,0,NORMAL, ,A04,B01,"C03,C05",0,1080.0,1,0,choyaa,이 가그린을 몇 달 전부터 계속 살까말까 장바구니에 넣어두고 고민하고 있었는데 마침 헬로키티 콜라보로 나왔더라구여..? 이걸 어떻게 참아요 당장 구매했고 받아보니 실물이 더 귀여워서 만족합니다 후기 보니까 사용하다보면 뚜껑이 헐거워진다고 해서 걱정되긴 하네요ㅠㅠ
2026-09-08,A000000263510,65788069,2026.09.05,5,1,OFFLINE, ,A02,B04,"C04,C09",0,792.0,1,0,에어컨20도,항상 사두는 썬크림이에요 로션처럼 발림성도 좋고 기획일 때 사면 저렴해서 짱좋음!
2026-09-08,A000000222698,65956906,2026.09.07,4,0,NORMAL, ,A04,B03,"C01,C02",2,3240.0,1,0,스킨토커,"워낙 광고도 많이하고 많이 떠서 구매하긴 했지만 갠적으로 PDRN 효과가 뛰어난거는 모르겠다
그냥 물같은 제형이고 거기에 생각보다 유분감은 있어서 수부지 기준으로는 너무 막 바르면 좁쌀이 난다
근데 양조절하면 화잘먹 앰플은 인정합니다
최고는 아니지만 그럭저럭인 앰플"
2026-09-08,A000000222698,65905761,2026.09.06,5,0,NORMAL, ,A03,B04,"C01,C02",0,1512.0,1,1,밍숭맹숭올리비아,"몇통째 쓰고 있는 세럼이에요.
제 피부에 잘 맞고 속건조 잘 잡아줘서 가을오기 전에 미리 하나 쟁여요."
2026-09-08,A000000259555,65771334,2026.09.05,4,0,NORMAL, ,A04,B02,C08,0,660.0,1,0,핑크서공주,보습은 되는데 살짝 미끌거리고 레이어링을 세번은 해야 촉촉함이 유지되요
2026-09-08,A000000262760,65382234,2026.09.01,5,0,NORMAL,핑크,,,,192,114900.0,0,0,코덕이되고싶은나,"❗️레오파드 재입고 기다리다가 그냥 핑크색으로 샀습니다.

올영 세일 끝나면 11/30까지 38,400원에 판매예정이라고 합니다. 올영 세일가가 제일 저렴하지만 세일전에 재입고 안되면 38,400원에 구매한다고 생각하시면될것 같아요. 아직 재입고 일정도 미정이고 하지만 플미 붙여서 구매하지마시고 조금 기다려보세요..!"
2026-09-08,A000000262760,65429156,2026.09.01,5,1,OFFLINE,핑크,A03,B01,"C02,C04",5,4392.0,1,0,한껏꾸민영이,"엄청 튼튼하고 너무 이뻐요
레오파드 사고싶었는데 품절이여서 화이트로 사려고했는데 실물보니까 핑크가 안유치하고 이쁘더라구요 그래서 핑크로 샀어요
너무 만족! 캐츄얼복장에 포인트로 메고다니면 딱일것같아요"
2026-09-08,A000000262760,65443614,2026.09.02,5,0,NORMAL,화이트,A06,B04,"C01,C04",6,4260.0,1,0,고구마베리칩,"레오파드 품절에 눈물만 훔치다가 화이트를 구매했는데 화이트도 이쁩니다..!!! 실물이 이뻐용 부담스러운 화이트가 아닌 살짝 아이보리 느낌이라 데일리로도 괜찮을듯 
수납공간 많아서 좋아요"
2026-09-08,A000000262602,65956906,2026.09.07,4,0,NORMAL, ,A04,B03,"C01,C02",2,3240.0,1,0,스킨토커,"워낙 광고도 많이하고 많이 떠서 구매하긴 했지만 갠적으로 PDRN 효과가 뛰어난거는 모르겠다
그냥 물같은 제형이고 거기에 생각보다 유분감은 있어서 수부지 기준으로는 너무 막 바르면 좁쌀이 난다
근데 양조절하면 화잘먹 앰플은 인정합니다
최고는 아니지만 그럭저럭인 앰플"
2026-09-08,A000000261864,65997348,2026.09.07,5,0,NORMAL, ,A02,B01,"C01,C02",0,1512.0,1,1,히리히리1009,"이제 곧 환절기고 겨울이라 피부 보습 관리는 필수입니당 ! 
많은 보습크림을 써봣지만 에스트라 크림이 진짜 짱이더라구요 ! 건성인분들에게 강추 💗💗"
2026-09-08,A000000263862,65058375,2026.08.30,5,0,NORMAL,[위시돌기획] 샴페인허쉬,A02,,"C02,C04",5,2745.0,1,0,yongzhi,제가 귀찮아서 사진을 글레이드 그걸로 했지만 샴페인 진짜로 샀어요. 언니 생일선물로 사서 앞으로 잘 쓰고 다니길 기원합니다!
2026-09-08,A000000263862,65469411,2026.09.02,5,0,NORMAL,[위시돌기획] 클라우드 9,A02,B01,"C01,C04",1,2520.0,1,0,Cindyyy,"되게 촉촉한 느낌? 착 밀착되는 느낌이라 좋아요!
클라우드 9 색상은 핑크펄이라 블러셔에 광낼 때 사용하면 진짜 대존예… 

위시돌 기획때문에 너무 갖고싶어서 세일 시작도 전부터 사서 약간 손해봤지만 ㅎㅎ 그걸 떠나서 너무 만족스럽습니다..

위시 💚 오프라"
2026-09-08,A000000263862,65410231,2026.09.01,5,0,NORMAL,[위시돌기획] 글레이즈드 도넛,A03,B04,,2,2520.0,1,0,김대영이621,"오프라💚나 (𝑑𝑎𝑒𝑦𝑜𝑢𝑛𝑔’𝑠 𝑤𝑖𝑓𝑒)💚위시
정말오프라는믿고삽니다 광이 개도랏맨진짜하…
코가 낮은편인데 이것만 쓰면 2미터됨 진짜 빤짝빤짝미쳤어요 그리고 통은… 제대로 안닫히고 왁뿌볼뿌서지는 소리가 났지만 예쁩니다 근데브러쉬가 진짜 찐임 앙나 예쁨 앙앙 상태 브러쉬에 별박힌거 언제봐도 예쁨 아랑핮니다오프라및위시🫰🏻🫰🏻 그리고김대영이거보고있으면사귀자"
2026-09-08,A000000261842,65475600,2026.09.02,5,0,NORMAL,콜라겐 마스크 7+1매 기획,A02,B01,"C04,C11",12,9432.0,1,0,힝주니,라이브 특가 때 잽싸게 구매했어요ㅎㅎ늘 쓰던 콜라겐팩인데 구성품인 마우스패드 넘 귀여워서 만족&gt;&lt;
