수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-08-12,A000000247773,63966606,2026.08.09,5,0,NORMAL, ,A02,B06,"C01,C05",0,792.0,1,0,다을이,"촉촉하긴해요 
큰 효과는 모르겠어요
세일할때 잘 산것 같아요"
2026-08-12,A000000247773,63730202,2026.08.04,5,0,NORMAL,100ml 단품,A03,B02,"C01,C02",0,594.0,1,0,콩이언니랑,자극없이 순하고 수시로 뿌려도 건조해지지 않아 좋아요. 만족합니다.
2026-08-12,A000000247773,64080251,2026.08.11,5,1,OFFLINE,100ml 단품,,,,0,528.0,1,0,로로여니,"매일쓰는데 자극없이 좋아요 
예민한 피부인데 자극없어서 너무 만족하면서 사용중입니다"
2026-08-12,A000000247773,63902407,2026.08.08,5,1,OFFLINE, ,,,,0,528.0,1,0,윤히희,미스트 넘 좋은거 같아용 아누아 세럼도 쓰는데 둘이 같임하면 더 좋아요
2026-08-12,A000000162279,64110429,2026.08.12,5,1,OFFLINE,(한정)120g+120g+10g,A02,B04,"C02,C03",0,1080.0,1,0,Kenn,각질이 쌓여 피부가 거칠게 느껴질 때 사용하면 피부 표면이 매끈하게 정돈되는 느낌이 있었어요. 젤을 부드럽게 마사지하면 각질이 밀려 나오면서 세안 후 피부가 한결 부드러워졌습니다. 너무 세게 문지르지 않아도 충분해서 자극을 줄이면서 사용하기 좋았어요
2026-08-12,A000000162279,64087708,2026.08.11,5,0,NORMAL,120g+60g+세럼2ml,A06,B02,"C05,C08",0,792.0,1,0,좋아져라피부야,"그동안 필링을 안해서 그런지 처음 썼을때 각질 엄청 나왔어요. 요즘 트러블도 계속 나고 신경 쓰였는데 이제야 샀어요. 
피부가 부드러워졌어요. 재주문인데 여전히 순하고 유용하게 잘 쓸 것 같아요."
2026-08-12,A000000162279,64080732,2026.08.11,5,0,NORMAL,(한정)120g+120g+10g,A06,B02,"C01,C04",0,792.0,1,0,idler,"이틀에 한번씩 사용하는데 좋습니다.
피부결 정돈에도 도움되고 피지같은거 굳은거 날리기에 정말 좋은듯"
2026-08-12,A000000261630,63750090,2026.08.05,1,0,NORMAL,[본품+리필] 21 퓨어 아이보리,A03,B06,"C04,C08",112,63900.0,1,0,쪼굼,"속았다....
진짜 기대많이하고 리뷰이벤트 참여할라구 우리 고양이랑 찍어놨눈데 이건 솔직하게 작성하는게 맞다싶어요
밀어바르면 때처럼 가루나오고 두들겨바르면 모공커버 잘안되고 양조절 잘안됨
픽싱이 느리니 얼굴에 머리카락 자국 그대로 나고.. 리뷰이벤트 포기하고 그냥 솔직 리뷰 작성할게여..
저는 다시 ㅇㅅㅃㅇ로 갑니다..
케이스는 이뻐요"
2026-08-12,A000000261630,63768460,2026.08.05,1,0,NORMAL,[본품+리필] 21 퓨어 아이보리,,,,39,9240.0,0,0,올유,아니..엄청 기대했는데.. 처음 발랐을때부터 밀림이랑 찍힘이 엄청 심하구요 기초 때문인가 싶어서 다 다르게도 발라보고 간단하게도 발라봤는데 진짜 밀림이 너무 심하네요..그리고 이거 바르고 무용을 3시간 했는데 찍힘 날라감 너무 심하고 다 뜹니다 지속력 좋다고 들었는데 왠만한 다른쿠션보다 지속력이 아쉬워요 그나마 좋은건 다크닝이 없습니다..예 뭐 장점은 이게 다 입니다.. 제발 신상쿠션 나왔다고 사지 마세요 ㅠㅠ 저 엄청 후회 했습니다…
2026-08-12,A000000261630,63734616,2026.08.04,5,0,NORMAL,[본품+리필] 21 퓨어 아이보리,,,,16,8910.0,1,0,나야겨쿨브라이트,"제가 홍조도 심하고 코주변 턱주변은 붉은데다 잡티도 많아요! 근대 악건성이라 매트파데도 쓰기 힘들어 그냥 촉촉한거 쓰는데요- 요즘은 여름이기도 하고 기초 잘 하고 세미매트 바르면 커버도 꽤 되는데다 덜 건조해서 세미매트 파데에 빠져지내거든요. 이건 거의 글로우에 가까운 느끼인데 잡티는 70프로 이상 가려지고 모공도 어느 정도 커버되고 젤 놀라운건 두세번 쌓으면 홍조가 80프로는 가려져요! 너무너무 놀랬네요&gt;&lt; 왜냐면 엄청 얇고 투명하게 발리는데 광도 있으면서 커버력이 있는게 ‘이왜진?’ 하며 두드렸다니까요 ㅋㅋ 이제 불혹이 된 20년차 늙은 코덕이 좀 많이 놀랬습니다 ㅋㅋ 건성인데 커버력 좀 있고 두껍지는 않은 쿠션 찾는다? 이거로 가면 됩니다!
아 컬러는 정호수 가면 됩니다! 요즘 다들 너무 밝게 내던데 이건 딱~ 맞아요! 저도 브랜드마다 19~21호 두루두루 쓰는데 힌스꺼도 19호까지도 얼추 맞을듯 해요! 이번에 산건 21호! 밝지도 어둡지도 않고 딱 잘 맞았어요 ㅎㅎ 겨울엔 19호 한번 사볼까 싶네요 :)"
