수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-08-17,전체,1,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414117ko.jpg?l=ko,20000,10000,50.0,474693,4.9,91,7,2,0,0,1,0,1,1,A000000223414,ALL
2026-08-17,전체,2,셀리맥스,[잡티미백/TXA] 셀리맥스 트라넥삼산 브라이트닝 크림 랩핑 마스크 5매 기획 (+1매),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000240462,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024046219ko.jpg?l=ko,26800,21000,21.6,2559,4.9,92,5,2,1,0,1,1,0,1,A000000240462,ALL
2026-08-17,전체,3,오라라,오라라 X 더위시 헤어마켓 (샴푸 460g / 트리트먼트 200ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000259615,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025961514ko.png?l=ko,34000,27000,20.6,54,5.0,98,2,,,,1,0,0,1,A000000259615,ALL
2026-08-17,전체,4,메디힐,[업그레이드 리뉴얼/단독기획] 메디힐 더마 패드 200매 대용량 기획 세트 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171427227ko.png?l=ko,39900,28900,27.6,78698,4.8,85,10,3,1,1,1,0,1,1,A000000171427,ALL
2026-08-17,전체,5,토리든,[NEW/1등수분세럼] 토리든 다이브인 저분자 히알루론산 세럼 50ml 리필 기획(+리필 50ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000258291,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025829125ko.jpg?l=ko,36000,25650,28.7,5348,4.9,90,7,2,0,0,0,1,1,1,A000000258291,ALL
2026-08-17,전체,6,어노브,[4년 연속 1위] 어노브 딥 데미지 리페어 헤어 마스크 (트리트먼트/헤어팩) 320ml 더블/듀오 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171423,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171423164ko.png?l=ko,42000,29800,29.0,89471,4.9,90,8,2,0,0,1,0,0,1,A000000171423,ALL
2026-08-17,전체,7,메디큐브,[1등/아이돌 모공패드] 메디큐브 제로 모공 패드 1+1 140매 리필 기획 (본품70매+리필 70매),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000255682,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025568254ko.jpg?l=ko,33000,27900,15.5,12520,4.7,83,11,5,1,1,1,1,1,1,A000000255682,ALL
2026-08-17,전체,8,에스네이처,[호텔스파권증정/수분충전/쿨링진정] 에스네이처 아쿠아 오아시스 수분 젤크림 90ml 기획 (+카밍패드 2매),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202893,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020289372ko.jpg?l=ko,34000,21700,36.2,6720,4.8,88,9,3,1,0,1,1,0,1,A000000202893,ALL
2026-08-17,전체,9,ENHYPEN,ENHYPEN (엔하이픈) - THE SIN : BLISS (4종 SET),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=B000000264021,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/B00000026402101ko.jpg?l=ko,83200,83200,0.0,0,0.0,,,,,,0,0,0,0,B000000264021,ALL
2026-08-17,전체,10,딜라이트 프로젝트,[8월올영픽]딜라이트 프로젝트 단백질쉐이크 45g 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208162,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020816267ko.jpg?l=ko,3900,3900,0.0,44937,4.8,90,7,3,0,0,0,0,0,1,A000000208162,ALL
