수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-08-29,A000000223414,64825004,2026.08.27,5,1,OFFLINE,비타민씨 잡티토닝 1매,A03,B01,"C03,C04",23,18072.0,1,0,원222,"피부가 전체적으로 칙칙해 보일 때
잡티나 색소침착이 신경 쓰일 때
중요한 날 전 피부에 생기를 더하고 싶을 때
수분팩보다는 브라이트닝 효과를 우선하고 싶을 때"
2026-08-29,A000000223414,64628942,2026.08.23,5,0,NORMAL,비타민씨 잡티토닝 1매,A01,B02,"C04,C05",21,15192.0,0,1,오늘도맑음,"✔️ 시트팩 무조건 필수로 계속 사용하는데~ 비타민 냄새 좋아하기도 하고 붙이고 떼어내면 얼굴 빛이 뭔가 밝아지는 느낌이어서 계속 사용해요!
✔️ 햇빛 뜨거운 요즘 핑수템입니다"
2026-08-29,A000000223414,64624737,2026.08.23,5,1,OFFLINE, 티트리 진정수분 1매,A02,B03,"C01,C04",18,14472.0,1,0,올리뷰,"마데카소사이드랑 비슷한 사용감이에요! 에센스 성분정도 차이인 것 같고 시트 소재나 제형도 거의 비슷해요.

가성비가 좋은 제품이라 무난하게 데일리로 쓰기 괜찮았어요."
2026-08-29,A000000223414,64718809,2026.08.25,5,1,GIFT,콜라겐 코어탄력 1매,A03,B04,"C01,C03",16,11592.0,0,1,아라무라무,요즘 피부가 푸석하고 탄력이 없는 것 같아서 콜라겐으로 구매했어요! 1일1팩하기에 딱 좋은 것 같네용
2026-08-29,A000000223414,64787105,2026.08.26,5,0,NORMAL,마데카소사이드 흔적 리페어 10+1매,A03,B03,"C04,C07",15,10872.0,0,1,하치오댕,시트 좋구 피부 상태도 좋아져서 꾸준히 구매하는 팩임.. 괜히 팩중에서 1등 하는게 아닌듯
2026-08-29,A000000223414,64553508,2026.08.22,5,1,GIFT,히알루론산 고밀도 수분 1매,A01,B01,"C01,C03",14,10152.0,0,0,평택새댁,매일써도 무난한 메디힐 마스크팩이라 꾸준히 낱장으로도 구매하는 편이에요
2026-08-29,A000000223414,64853443,2026.08.27,5,1,OFFLINE,콜라겐 코어탄력 1매,A03,B03,C03,11,9720.0,1,0,뀽융,"🩷 메디힐 콜라겐 코어 탄력 마스크

**핵심은 탄력 + 탱탱함 + 보습**이에요.

🩷 콜라겐 탄력 케어 → 탄탄하고 탱탱해 보이는 피부 관리
💧 보습 → 건조해서 푸석해 보이는 피부에 수분감 보충
✨ 피부 볼륨감·윤기 → 피부가 힘없이 처져 보일 때 생기 있게 관리"
2026-08-29,A000000223414,64804178,2026.08.26,5,0,NORMAL,로제 PDRN 모공결광 1매,A04,B01,"C05,C06",11,9432.0,1,1,지콩맘,진짜 매일매일 피부가 한층 맑고 촉촉해지는 게 느껴졌어요! 모공이 점점 정돈되고 피부 톤이 밝아진 느낌이에요. 또 시트가 얼굴에 부드럽게 밀착돼서 영양감 있는 앰플이 속까지 쏙쏙 흡수되는 느낌이에요.
2026-08-29,A000000223414,64611031,2026.08.23,5,0,NORMAL, 티트리 진정수분 1매,,,,13,9432.0,0,1,무무럽럽럽,"피부 예민하거나 트러블 올라왔을 때 사용하려고 구매했어요.
시트가 피부에 잘 붙고 하고 나면 촉촉하고 진정되는 느낌이에요."
2026-08-29,A000000231894,64909329,2026.08.28,5,0,NORMAL, ,A02,B02,"C03,C08",3,2232.0,1,0,우래기가젤기여워,"짱좋아요
엄청 많이 쓰는중 
근데 가성비는 떨어져요 ㅎㅎ ㅜㅜ"
