수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-07-21,A000000223414,62784776,2026.07.14,5,0,NORMAL,비타민씨 잡티토닝 4매,A04,B02,"C04,C05",8,7560.0,1,1,굼미굼미,"어제도 사용했는데 오늘 아침에 일어나니까 피부탄력이 너무 좋아요 ㅋ_ㅋ 
미백은 당연하고 진정에 탄력까지 효과적이라 최근에는 계속 이 [비타민씨 잡티토닝 마스크팩]만 사용하고 있어요. 여름철에는 미백팩은 필수라서 주기적으로 사용해주는데 단시간 효과도 좋고, 계속 사용하다보면 피부톤 어두워지지 않고 화사해진다고 해야 할까요? 피부에 생기가 도는 느낌 ㅎㅎ"
2026-07-21,A000000223414,62087081,2026.06.30,5,0,OFFLINE, 티트리 진정수분 1매,A06,B03,C03,18,6156.0,0,0,졸구탱,순도 99프로 티트리 함유라 즉각 진정되서 좋아요 ~~!!
2026-07-21,A000000223414,62488621,2026.07.07,5,0,OFFLINE, 마데카소사이드 흔적 리페어 4매,A03,B02,"C01,C05",8,4914.0,1,0,jamongg,"ㅎㅎ여드름 피부인데요 잘 쓰고 있어요~!
ㅎㅎ 좋습니다  자주 사용해요"
2026-07-21,A000000223414,62151942,2026.07.01,5,0,NORMAL,로제 PDRN 모공결광 4매,A03,B01,"C03,C09",10,4500.0,1,0,영화로운,"요즘 pdrn 유행이니까, 약간 콧물 제형 ㅎㅎ
점도가 좀 있고 에센스 충분함
밀착력 좋고 딱 20분 붙였다 떼면 촉촉 ㅎㅎ
여름엔 냉장고 넣어뒀다 쓰고
한장씩 들고 다니며 회사에서 급하게 수분 보충 하기도 함 ㅎㅎ
후기가 도움이 됐다면 [도움이 돼요]👍 눌러주시면 감사합니다🧡🧡"
2026-07-21,A000000223414,62064152,2026.06.29,5,0,OFFLINE,콜라겐 코어탄력 1매,A03,B03,C03,9,3996.0,1,0,뀽융,메디힐 에센셜 마스크팩 콜라겐 코어탄력이라 탱탱해져요 ~
2026-07-21,A000000223414,62136282,2026.07.01,5,0,NORMAL,히알루론산 고밀도 수분 4매,A03,B01,"C01,C05",8,3636.0,1,0,도비블리,"얼굴 수분감 채워주고 좁쌀 고민인 분들은 추천추천
각질제거 한번 싹 해주고 이거하고 장벽크림 발라주면 얼굴 트러블 진정 잘돼서 만족중"
2026-07-21,A000000223414,62080541,2026.06.30,5,0,OFFLINE,콜라겐 코어탄력 1매,A03,B01,"C06,C09",10,3636.0,0,0,튠식2,메디힐 에센셜 마스크팩 콜라겐 코어탄력 마스크팩이라 촉촉하고 좋아요
2026-07-21,A000000223414,62080479,2026.06.30,5,0,OFFLINE, 티트리 진정수분 1매,A03,B01,"C06,C09",10,3636.0,0,0,튠식2,메디힐 에센셜 마스크팩 티트리 진정수분 마스크팩이라 진정케어로 사용해요
2026-07-21,A000000223414,62038662,2026.06.29,5,0,NORMAL,비타민씨 잡티토닝 4매,A04,B01,"C05,C09",8,3636.0,1,1,하이구,"시트재질이 얇은데 밀착력이 진짜 좋고 
앰플도 많이 묻어있어 좋더라구요~가성비 👍"
2026-07-21,A000000223414,61839397,2026.06.24,5,0,NORMAL,티트리 진정수분 4매,A02,B02,"C01,C02",13,3636.0,1,1,nsropt,"트러블진정에 좋아요
팩후 피부가 엄청 촉촉해지고 진정돼요"
2026-07-21,A000000223414,61823962,2026.06.23,5,0,NORMAL,콜라겐 코어탄력 4매,A03,B01,"C01,C05",19,3636.0,1,1,열뮤,건성이신 어머니께서 사용하고 괜찮다고 하셨어요. 행사할 때 구매하면 가성비 좋은 거 같아요.
2026-07-21,A000000223414,62733724,2026.07.13,5,0,NORMAL,비타민씨 잡티토닝 4매,A04,B02,"C04,C05",4,3510.0,1,1,굼미굼미,"한달 전에도 구매, 이번달에도 구매했어요 ㅎㅎ
유독 여름철 피부미백제품은 [메디힐 비타민씨 잡티토닝]이 딱이더라구요. 사용 후 피부 화사함이 바로 나타나니까 꾸준히 사용하게 돼요. 거의 이틀에 한번정도 사용하는데 외출로 인해서 피부가 상하거나 열감이 있을 때도 꼭 사용해줘요. 그럼 다음날 피부톤 변화없고, 손상없이 유지되더라구요! 여름철에 피부관리는 마스크팩이 최고라고 봅니다 ^ㅇ^

끈적임없이 흡수율 좋아요!"
2026-07-21,A000000223414,62466212,2026.07.07,5,0,NORMAL,로제 PDRN 모공결광 4매,A03,B02,"C05,C06",8,3276.0,1,0,미라숑,자극없이 순하고 피디알에느제품이라 쫀쫀한감이 있어서 좋아요 자주이용하는제품
2026-07-21,A000000223414,62135945,2026.07.01,5,0,OFFLINE, 마데카소사이드 흔적 리페어 4매,A02,B02,"C09,C10",8,3276.0,1,0,둥이888,비싼팩도 써봤지만  매일 꾸준히하는게 피부에 더 좋은거같아 저렴한거 많이사서 씁니다
2026-07-21,A000000223414,62089937,2026.06.30,5,0,OFFLINE,콜라겐 코어탄력 1매,A03,B03,C03,9,3276.0,0,0,뀽융,탄력 볼륨 결밀도 세가지 다케어해줘서 자주 구매해요 ~~!!
2026-07-21,A000000223414,61986038,2026.06.27,5,0,OFFLINE, 마데카소사이드 흔적 리페어 4매,A03,B01,"C03,C09",7,3276.0,1,0,영화로운,"개인적으로 종종 구매함
향이 있는데 취향임
밀착력 보습력 괜찮은 편임
가격할인때 종종 구매
후기가 도움이 됐다면 [도움이 돼요]👍 눌러주시면 감사합니다🧡"
2026-07-21,A000000223414,61963641,2026.06.27,5,0,NORMAL,콜라겐 코어탄력 4매,,,,8,3276.0,1,1,곶감과콰몰리,"예전에는 1일 1팩 하시는 분들 이해가 안되었는데
막상 써보니까 확실히 다음날 피부가 쫀쫀하고  컨디션이 좋더라구요
가격도 착해서 부담없이 쓰기 좋아요"
2026-07-21,A000000223414,61954979,2026.06.26,5,0,OFFLINE,세라마이드 보습장벽 1매,A03,B01,C09,9,3276.0,0,0,대애충,"메디힐 에센셜 마스크팩 세라마이드 보습장벽
촉촉하고 너무 좋아요 가성비 짱"
2026-07-21,A000000223414,61954932,2026.06.26,5,0,OFFLINE,비타민씨 잡티토닝 1매,A03,B01,C09,9,3276.0,0,0,대애충,"메디힐 에센셜 마스크팩 
비타민씨 잡티토닝 
가성비 너무 좋아요"
2026-07-21,A000000223414,61604794,2026.06.18,5,0,OFFLINE,비타민씨 잡티토닝 1매,A06,B03,C03,21,3258.0,1,0,졸구탱,각종 잡티와 칙칙한 피부톤을 고르게 밝히고 수분을 채워주서 좋아요~~
2026-07-21,A000000223414,63039348,2026.07.20,5,0,NORMAL,마데카소사이드 흔적리페어 1매,A01,B02,"C01,C05",2,3240.0,1,1,몽캔디,"⏰
이러나 저러나 마음의 고향과 같은 메디힐의 에센셜 마스크팩
마데카소사이드 흔적 리페어랍니다

최근에는 장시간 붙여두는 겔마스크에 빠져있었는데,
갑작스러운 피부염이 올라와서 중단하게 되었거든요
뭔가 피부위를 장시간 덮어두는 게 자극적일 거라 판단해서
그 시기에는 겔마스크보다 일반 시트팩을 급하게 구매해서
붙여주며 진정에 힘썼던 것 같아요

흐르지 않도록 적당히 에센스가 머금어져 있는 시트와,
부드럽지만 컨트롤 하기에 어렵지 않은 두께감
제품을 떼어낸 뒤에는 남은 에센스를 흡수 시켜주며 추가로
세럼이나 크림을 더하지 않아도 되는 요즘입니다"
2026-07-21,A000000223414,62792340,2026.07.14,5,0,OFFLINE,비타민씨 잡티토닝 1매,A03,B01,"C03,C09",2,3240.0,1,0,영화로운,"팩 하고나서 남는 에센스는 바디 에센스용으로 바로!
에센스양 적당함!
뭘 골라도 다 비슷한 느낌!
세라마이드 팩은 에센스가 흰색이고 꾸덕해요 ㅎㅎ
Pdrn 팩은 에센스가 좀 더 콧물 제형 ㅎㅎ
후기가 도움이 됐다면 [도움이 돼요]👍 눌러주시면 감사합니다🧡❤️❤️"
2026-07-21,A000000223414,63002636,2026.07.19,5,0,NORMAL,히알루론산 고밀도 수분 4매,A06,B02,"C01,C05",2,2952.0,1,1,동동동대문,예민한 피부인데 자극없고 순해서 좋아요! 시트도 부드러운 편이에요
2026-07-21,A000000223414,63002622,2026.07.19,5,0,NORMAL,PDRN 모공결광 10+1매,A06,B02,"C01,C05",2,2952.0,1,1,동동동대문,피디알엔이 보습에 좋아서 건조할때 자주 써요! 가격도 저렴해서 매일 쓰기 좋아요
2026-07-21,A000000223414,62978882,2026.07.18,5,0,NORMAL,로제 PDRN 모공결광 4매,A06,B02,"C01,C05",2,2952.0,1,1,동동동대문,앰플 농도가 있는 편이라 보습에 좋아요! 건성이라 자주 쓰는 팩이에요 ㅎㅎ
2026-07-21,A000000223414,62958404,2026.07.18,3,0,OFFLINE, 마데카소사이드 흔적 리페어 4매,A06,B02,"C01,C05",2,2952.0,1,1,동동동대문,메디힐 팩 자주 쓰는데 마데카소사이드는 안맞는 느낌이에요ㅠㅠ
2026-07-21,A000000223414,62823531,2026.07.15,5,0,OFFLINE, 마데카소사이드 흔적 리페어 4매,A02,B03,"C02,C04",4,2952.0,0,0,녜이녜,무난하게 쓰기 좋은 가성비 마스크팩 항상 쟁여두고 있습니다
2026-07-21,A000000223414,62792022,2026.07.14,5,0,NORMAL,히알루론산 고밀도 수분 1매,A03,B01,"C03,C09",2,2952.0,1,1,영화로운,"종류대로 다 써봤는데 다 비슷해요 ㅎㅎ
뭘 고를지 너무 고민하지 않아도 될듯요 ㅎㅎ
주로 그때그때 할인하는 팩으로 골라써요 ㅎㅎ
후기가 도움이 됐다면 [도움이 돼요]👍 눌러주시면 감사합니다💕💕"
