수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-08-01,전체,1,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414117ko.jpg?l=ko,20000,10000,50.0,461876,4.9,91,7,2,0,0,1,0,0,1,A000000223414,ALL
2026-08-01,전체,2,비플레인,[하루특가/2천만돌파]비플레인 녹두 약산성 클렌징폼 160ml 더블 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260522,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026052208ko.jpg?l=ko,26000,22650,12.9,17564,4.9,89,8,2,0,0,1,1,1,1,A000000260522,ALL
2026-08-01,전체,3,브링그린,[8월올영픽/3일진정세럼]브링그린 징크테카 트러블 세럼 대용량 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000200646,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000200646130ko.jpg?l=ko,56100,28500,49.2,22185,4.7,82,12,4,1,1,1,1,1,1,A000000200646,ALL
2026-08-01,전체,4,아누아,[수지 PICK/한정기획] 아누아 피디알엔 히알루론산 수분 캡슐 미스트 100ml 2입 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000247773,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024777321ko.png?l=ko,70000,28900,58.7,6175,4.6,77,13,7,2,2,1,1,0,1,A000000247773,ALL
2026-08-01,전체,5,포맨트,[박지훈 PICK/헤어퍼퓸 증정] 포맨트 시그니처 퍼퓸 50ml 단품/기획 3종 택 1 (포켓몬 에디션),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218424,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021842473ko.png?l=ko,39000,36000,7.7,7824,4.8,89,8,2,0,1,0,1,1,1,A000000218424,ALL
2026-08-01,전체,6,이옴,[트러블흡착/최예나PICK] 이옴 트러블 패치 마스크 3매,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248829,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024882919ko.jpg?l=ko,21000,13200,37.1,5379,4.7,82,9,6,2,1,1,1,0,1,A000000248829,ALL
2026-08-01,전체,7,딜라이트 프로젝트,딜라이트 프로젝트 단백질쉐이크 45g 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208162,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020816268ko.jpg?l=ko,3900,3510,10.0,43266,4.8,90,7,3,0,0,0,1,0,1,A000000208162,ALL
2026-08-01,전체,8,바닐라코,[8월올영픽1+1/NEW컬러] 바닐라코 무드 온 라인 앤 블렌드 아이라이너 (펜슬/트임) 10colors,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226202,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022620224ko.jpg?l=ko,12000,11400,5.0,3852,4.7,81,14,4,1,1,0,1,1,1,A000000226202,ALL
2026-08-01,전체,9,바닐라코,[8월올영픽/초경량커버] 바닐라코 얼티밋 화이트 쿠션 에어 기획(본품+리필),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254892,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025489224ko.jpg?l=ko,38000,28500,25.0,1325,4.8,87,8,3,1,1,1,1,1,1,A000000254892,ALL
2026-08-01,전체,10,츠바키,[8월 올영픽/올영1등 헤어팩/펌프 증정] 츠바키 프리미엄 EX 리페어 마스크 180g 더블 기획 (+펌프 증정),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000217567,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021756716ko.jpg?l=ko,36000,21190,41.1,2155,4.8,89,8,2,0,0,1,1,0,1,A000000217567,ALL
2026-08-01,전체,11,동화약품,동화약품 비타비 크림 30ml 기획 (+15ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260752,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026075207ko.jpg?l=ko,29000,18900,34.8,258,5.0,100,0,,,,1,1,0,1,A000000260752,ALL
2026-08-01,전체,12,브링그린,[1분진정] 브링그린 티트리 시카 트러블 수딩 토너패드 90매 (리필/단품),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185115,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018511547ko.jpg?l=ko,37800,20900,44.7,11976,4.8,84,11,3,1,0,1,1,1,1,A000000185115,ALL
