수집일자,카테고리,순위,브랜드,상품명,상품페이지링크,대표이미지URL,정가,혜택가,할인율,리뷰수,리뷰별점,별점5비율,별점4비율,별점3비율,별점2비율,별점1비율,세일,쿠폰,증정,오늘드림,상품번호,카테고리ID
2026-08-28,전체,1,아누아,[수지세럼] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222698,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022269818ko.png?l=ko,58500,27500,53.0,13208,4.8,86,9,3,1,1,1,0,1,1,A000000222698,ALL
2026-08-28,전체,2,벨먼,벨먼 내추럴 스파 고보습 크리미 스크럽워시 400ml 2종 택1 (바닐라 머스크/시트러스 우디),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250140,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025014044ko.png?l=ko,14900,12900,13.4,871,4.8,91,4,2,1,1,1,0,0,1,A000000250140,ALL
2026-08-28,전체,3,메디힐,[15년 연속 1위] 메디힐 에센셜 마스크팩 10/10+1매 기획 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A000000223414123ko.png?l=ko,20000,10000,50.0,482960,4.9,91,7,2,0,0,1,0,0,1,A000000223414,ALL
2026-08-28,전체,4,오브제,[NEW 보송버전 출시] [덱스PICK] 오브제 내추럴 커버 로션 50g 단품/기획(+미니어처 10ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000204975,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020497522ko.jpg?l=ko,29800,27900,6.4,5727,4.9,91,7,2,0,1,1,0,0,1,A000000204975,ALL
2026-08-28,전체,5,에르보리앙,[8월올영픽/단독기획] 에르보리앙 BB크림 15ml/40ml (아이보리/클레어/누드),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000205417,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020541746ko.png?l=ko,40000,29600,26.0,2966,4.7,81,12,5,1,1,1,0,0,1,A000000205417,ALL
2026-08-28,전체,6,에이페,[원이PICK/단독기획] 에이페 스칼프 앰플 이엑스 150ml 기획 (+두피괄사 증정),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000264299,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026429904ko.jpg?l=ko,29800,26500,11.1,2541,4.9,95,3,2,0,0,0,1,0,1,A000000264299,ALL
2026-08-28,전체,7,프로티원,[1+1] 프로티원 단백질쉐이크 파우치형 40g 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202771,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A000000202771197ko.jpg?l=ko,3900,3900,0.0,99308,4.8,86,9,4,1,1,0,0,0,1,A000000202771,ALL
2026-08-28,전체,8,메디힐,[업그레이드 리뉴얼] 메디힐 더마 패드 200매 대용량 기획 세트 7종 골라담기,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A000000171427235ko.png?l=ko,39900,28900,27.6,79486,4.8,85,10,3,1,1,1,0,0,1,A000000171427,ALL
2026-08-28,전체,9,바이오힐보,[화잘먹선] 바이오힐보 프로바이오덤 콜라겐 선크림 2종 (에센스/톤업),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225015,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022501543ko.jpg?l=ko,30000,17900,40.3,5466,4.7,82,12,3,1,1,1,1,0,1,A000000225015,ALL
2026-08-28,전체,10,바이오더마,바이오더마 하이드라비오 토너 500ml 2입 기획 (2609),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263055,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0026/A00000026305502ko.jpg?l=ko,62400,37900,39.3,14495,4.8,86,11,3,0,1,1,1,1,1,A000000263055,ALL
