width,height,brightness,saturation,colorfulness,white_border_share,edge_density,dominant_hue,file
400,400,136.11309724375,0.247945406431337,36.33533108622963,0.100203125,11.176057327694235,15.0,06313fa5735b447a.jpg
400,400,192.07539429374998,0.22418876766376733,50.30592373436922,7.8125e-05,3.586362697368421,60.0,064873f397ceb021.jpg
400,400,144.77423583125,0.28774541729351666,42.92384560271992,0.0,3.364767299498747,12.0,0659dc1aaf8b1fc4.jpg
400,400,201.70831083125,0.2780910241975306,90.21802340542892,0.42159375,9.371525908521303,21.0,0679b6e1dc57501d.jpg
400,400,182.16036319375002,0.6169172000252416,86.9358512180421,0.0,4.204134364035088,35.0,067cd03fdc3cff45.jpg
400,400,208.87310306249998,0.06330581329527103,17.664841376217534,0.115953125,2.2803089786967417,15.0,068881d87bb1c11b.jpg
400,388,188.36635900128863,0.25549070531835577,96.20576966725164,0.05792479294683409,4.811195641506016,150.0,0698779e29ec791d.jpg
400,400,166.39281753125,0.3926103318216487,109.96716466066533,0.0205625,10.046650914786966,153.0,06a628bd2e4d8bc1.jpg
400,400,137.4408436,0.47178218828990703,89.17583994310391,0.022828125,6.998963311403509,18.0,06a636403d4053cb.jpg
400,400,220.21549505625,0.12483585400259017,38.850224758664375,0.0,4.546077597117794,146.0,06b47e702b82f7e0.jpg
400,400,152.62148745625,0.3575125412321717,37.71999490893504,0.0,2.1507619768170425,19.0,06bf2923ee0f7c40.jpg
400,400,188.22640734375003,0.24977778175313214,27.73195331031335,0.0,2.9357023715538846,15.0,06c3527ee846660d.jpg
400,400,145.2225262875,0.45261364222509265,78.57568937362223,0.000328125,4.114958270676691,147.0,06c4c09d19ee8e6c.jpg
400,400,211.24140952499997,0.18736310834956327,79.62437066267508,0.100484375,5.3134140194235595,236.0,06c4cca9d664aaaa.png
400,400,163.76692276875,0.5534379438056348,84.26853581446397,0.022046875,6.774275952380952,44.0,06de9d50bea865ea.jpg
400,400,155.40187279375,0.40225125927890293,42.658848104437226,0.000296875,6.293606083959899,20.0,06e4a8e7972c8805.jpg
400,400,222.74829507500004,0.12743169376886695,50.70392193027873,0.867421875,7.5357178320802,23.0,06e782bde8497eb7.jpg
400,400,198.5303622375,0.12101060211281761,25.962558595067676,0.1255625,3.946903088972431,17.0,06e9abc4825603db.jpg
400,400,204.74892175624998,0.2869420582166462,88.97852532197416,0.283390625,4.4332620457393475,143.0,06ee7e8adaeaa2c5.jpg
400,400,99.7100599,0.17033776967102154,26.749941286424413,0.0,4.067116168546366,158.0,06efbd31e5588cf0.jpg
400,400,192.26553896250002,0.3846608462306625,87.42869693997572,0.26384375,7.504462603383459,101.0,07069fe820f70121.jpg
400,400,216.43360055,0.10803499550775642,23.9943562927628,0.6880625,6.09348390037594,17.0,0706e92c726d5667.jpg
400,400,239.63688878124998,0.027427439321736267,17.95674703413559,0.987625,0.5237850187969925,21.0,0711fcb30b80a015.jpg
